fire_co_num,fire_bn,fire_co_type,fire_div,company_name,response_times,incident_count,date
332,44,E,15,Engine 332,293.025,40,2020-1
38,15,E,7,Engine 38,325.72727272727275,55,2020-1
113,38,L,15,Ladder 113,308.6377952755906,127,2020-1
43,19,E,7,Engine 43,318.87012987012986,77,2020-1
46,17,E,6,Engine 46,288.37931034482756,58,2020-1
48,18,E,7,Engine 48,295.1056910569106,123,2020-1
55,2,E,1,Engine 55,276.9230769230769,65,2020-1
115,45,L,14,Ladder 115,327.2608695652174,69,2020-1
59,16,E,6,Engine 59,330.890625,128,2020-1
60,14,E,6,Engine 60,314.15384615384613,130,2020-1
62,27,E,7,Engine 62,351.4492753623188,69,2020-1
65,8,E,3,Engine 65,373.2962962962963,27,2020-1
67,13,E,7,Engine 67,307.3671875,128,2020-1
68,17,E,6,Engine 68,386.1261261261261,111,2020-1
74,11,E,3,Engine 74,318.46,100,2020-1
7,1,E,1,Engine 7,349.0,32,2020-1
70,20,E,7,Engine 70,0.0,0,2020-1
75,19,E,7,Engine 75,354.0508474576271,59,2020-1
79,27,E,7,Engine 79,354.6195652173913,92,2020-1
83,14,E,6,Engine 83,327.3142857142857,140,2020-1
112,37,L,15,Ladder 112,277.46153846153845,13,2020-1
88,18,E,7,Engine 88,303.3492063492063,63,2020-1
9,4,E,1,Engine 9,364.0752688172043,93,2020-1
92,17,E,6,Engine 92,327.44303797468353,158,2020-1
1,1,L,1,Ladder 1,340.44642857142856,56,2020-1
10,1,L,1,Ladder 10,319.51428571428573,35,2020-1
103,39,L,15,Ladder 103,325.7265625,128,2020-1
108,35,L,11,Ladder 108,311.03053435114504,131,2020-1
11,4,L,1,Ladder 11,321.1578947368421,190,2020-1
111,37,L,15,Ladder 111,210.83870967741936,31,2020-1
118,32,L,11,Ladder 118,348.6666666666667,6,2020-1
12,7,L,1,Ladder 12,287.15,20,2020-1
120,44,L,15,Ladder 120,243.63076923076923,65,2020-1
122,48,L,11,Ladder 122,279.66153846153844,65,2020-1
123,38,L,15,Ladder 123,246.4747474747475,99,2020-1
124,28,L,11,Ladder 124,212.25396825396825,63,2020-1
135,51,L,13,Ladder 135,294.39130434782606,46,2020-1
14,12,L,3,Ladder 14,327.8493150684931,146,2020-1
140,45,L,14,Ladder 140,245.18032786885246,61,2020-1
142,51,L,13,Ladder 142,348.56756756756755,37,2020-1
143,51,L,13,Ladder 143,290.7361111111111,72,2020-1
147,41,L,15,Ladder 147,315.76047904191614,167,2020-1
148,48,L,11,Ladder 148,292.125,40,2020-1
15,1,L,1,Ladder 15,340.375,48,2020-1
25,11,L,3,Ladder 25,311.60185185185185,108,2020-1
156,33,L,15,Ladder 156,283.85185185185185,27,2020-1
158,54,L,13,Ladder 158,362.05555555555554,18,2020-1
160,53,L,14,Ladder 160,343.8703703703704,54,2020-1
27,17,L,6,Ladder 27,294.9047619047619,21,2020-1
164,53,L,14,Ladder 164,300.27777777777777,18,2020-1
174,58,L,15,Ladder 174,273.8636363636364,44,2020-1
176,44,L,15,Ladder 176,243.35862068965517,145,2020-1
18,4,L,1,Ladder 18,308.4791666666667,192,2020-1
20,2,L,1,Ladder 20,302.8829787234043,94,2020-1
29,14,L,6,Ladder 29,291.741935483871,62,2020-1
3,6,L,1,Ladder 3,289.3098591549296,71,2020-1
30,16,L,6,Ladder 30,327.3069306930693,101,2020-1
31,26,L,6,Ladder 31,312.68932038834953,103,2020-1
33,19,L,7,Ladder 33,319.2823529411765,85,2020-1
39,15,L,7,Ladder 39,382.7413793103448,58,2020-1
40,11,L,3,Ladder 40,322.55,80,2020-1
41,20,L,7,Ladder 41,268.0,2,2020-1
44,17,L,6,Ladder 44,387.95454545454544,44,2020-1
47,3,L,6,Ladder 47,390.4712643678161,87,2020-1
132,38,L,15,Ladder 132,314.3693693693694,111,2020-1
5,2,L,1,Ladder 5,354.87179487179486,39,2020-1
53,20,L,7,Ladder 53,0.0,0,2020-1
55,14,L,6,Ladder 55,292.8349514563107,103,2020-1
56,18,L,7,Ladder 56,298.2,20,2020-1
18,2,Q,1,Squad 18,297.0810810810811,37,2020-1
270,50,Q,13,Squad 270,237.8082191780822,73,2020-1
41,14,Q,6,Squad 41,269.82978723404256,47,2020-1
328,47,E,13,Engine 328,265.0869565217391,46,2020-1
134,47,L,13,Ladder 134,305.37931034482756,58,2020-1
33,6,E,1,Engine 33,292.8732394366197,71,2020-1
210,31,E,11,Engine 210,297.26984126984127,63,2020-1
313,53,E,14,Engine 313,303.0625,32,2020-1
119,31,L,11,Ladder 119,275.90625,32,2020-1
22,11,L,3,Ladder 22,337.00581395348837,172,2020-1
159,33,L,15,Ladder 159,282.7567567567568,37,2020-1
73,26,E,6,Engine 73,342.4024390243902,82,2020-1
330,42,E,8,Engine 330,251.54545454545453,55,2020-1
58,12,E,3,Engine 58,289.980198019802,101,2020-1
274,52,E,14,Engine 274,305.15384615384613,65,2020-1
167,53,L,14,Ladder 167,293.5,20,2020-1
250,41,E,15,Engine 250,265.425,40,2020-1
252,37,Q,15,Squad 252,217.75,28,2020-1
281,41,E,15,Engine 281,230.0952380952381,84,2020-1
6,4,L,1,Ladder 6,268.85897435897436,78,2020-1
153,33,L,15,Ladder 153,276.55555555555554,27,2020-1
276,33,E,15,Engine 276,253.3846153846154,91,2020-1
303,50,E,13,Engine 303,285.8840579710145,69,2020-1
133,50,L,13,Ladder 133,301.50704225352115,71,2020-1
138,46,L,14,Ladder 138,285.1666666666667,114,2020-1
255,41,E,15,Engine 255,244.53191489361703,47,2020-1
254,33,E,15,Engine 254,263.5,34,2020-1
170,58,L,15,Ladder 170,345.35164835164835,91,2020-1
157,41,L,15,Ladder 157,219.54716981132074,53,2020-1
3,7,E,1,Engine 3,439.625,32,2020-1
263,49,E,14,Engine 263,324.53125,32,2020-1
207,31,E,11,Engine 207,286.2,25,2020-1
76,23,L,8,Ladder 76,344.12,25,2020-1
279,32,E,11,Engine 279,334.34285714285716,35,2020-1
127,50,L,13,Ladder 127,365.4642857142857,84,2020-1
239,48,E,11,Engine 239,232.08695652173913,46,2020-1
226,31,E,11,Engine 226,240.88,75,2020-1
26,12,L,3,Ladder 26,372.6642857142857,140,2020-1
86,22,L,8,Ladder 86,407.38461538461536,13,2020-1
8,22,Q,8,Squad 8,297.43589743589746,39,2020-1
1,48,Q,11,Squad 1,277.7307692307692,26,2020-1
82,23,L,8,Ladder 82,293.31111111111113,45,2020-1
154,49,L,14,Ladder 154,312.7386363636364,88,2020-1
251,53,E,14,Engine 251,317.9,50,2020-1
292,46,E,14,Engine 292,317.8953488372093,86,2020-1
162,53,L,14,Ladder 162,278.0740740740741,54,2020-1
116,45,L,14,Ladder 116,350.3970588235294,68,2020-1
163,49,L,14,Ladder 163,342.2637362637363,91,2020-1
172,42,L,8,Ladder 172,231.11764705882354,17,2020-1
234,38,E,15,Engine 234,264.0082644628099,121,2020-1
288,46,Q,14,Squad 288,302.43589743589746,39,2020-1
128,45,L,14,Ladder 128,342.2040816326531,49,2020-1
168,42,L,8,Ladder 168,498.5,8,2020-1
259,45,E,14,Engine 259,316.29545454545456,44,2020-1
289,46,E,14,Engine 289,294.1709401709402,117,2020-1
76,11,E,3,Engine 76,335.3357142857143,140,2020-1
1,7,E,1,Engine 1,341.6296296296296,27,2020-1
24,7,L,1,Ladder 24,423.7368421052632,19,2020-1
91,12,E,3,Engine 91,335.2710843373494,166,2020-1
63,15,E,7,Engine 63,348.3636363636364,55,2020-1
317,54,E,13,Engine 317,268.1095890410959,73,2020-1
150,54,L,13,Ladder 150,289.4347826086956,69,2020-1
21,7,L,1,Ladder 21,300.55,20,2020-1
34,7,E,1,Engine 34,339.09090909090907,11,2020-1
54,9,E,3,Engine 54,340.625,24,2020-1
4,1,E,1,Engine 4,333.46153846153845,26,2020-1
13,10,L,3,Ladder 13,313.74626865671644,134,2020-1
35,12,E,3,Engine 35,376.8742857142857,175,2020-1
104,35,L,11,Ladder 104,259.18461538461537,65,2020-1
114,40,L,8,Ladder 114,300.2083333333333,72,2020-1
45,13,L,7,Ladder 45,305.29411764705884,119,2020-1
168,23,E,8,Engine 168,388.9230769230769,13,2020-1
280,38,E,15,Engine 280,262.6350364963504,137,2020-1
84,23,L,8,Ladder 84,342.7083333333333,24,2020-1
90,20,E,7,Engine 90,321.47727272727275,44,2020-1
320,53,E,14,Engine 320,281.5,58,2020-1
262,49,E,14,Engine 262,360.7894736842105,133,2020-1
324,46,E,14,Engine 324,326.6456692913386,127,2020-1
151,50,L,13,Ladder 151,351.287037037037,108,2020-1
42,26,L,6,Ladder 42,337.5813953488372,43,2020-1
153,21,E,8,Engine 153,237.55769230769232,104,2020-1
158,22,E,8,Engine 158,279.72,75,2020-1
166,22,E,8,Engine 166,293.33962264150944,53,2020-1
2,8,L,3,Ladder 2,339.42105263157896,19,2020-1
96,3,E,6,Engine 96,363.25757575757575,66,2020-1
24,2,E,1,Engine 24,285.70454545454544,88,2020-1
8,2,L,1,Ladder 8,319.0888888888889,45,2020-1
54,3,L,6,Ladder 54,380.0,127,2020-1
146,35,L,11,Ladder 146,343.59322033898303,59,2020-1
78,21,L,8,Ladder 78,294.0833333333333,24,2020-1
21,8,E,3,Engine 21,304.04,25,2020-1
7,8,L,3,Ladder 7,290.8666666666667,30,2020-1
165,54,L,13,Ladder 165,312.2105263157895,38,2020-1
306,53,E,14,Engine 306,356.35,60,2020-1
297,52,E,14,Engine 297,294.0,27,2020-1
37,11,E,3,Engine 37,294.00704225352115,142,2020-1
80,16,E,6,Engine 80,295.216,125,2020-1
307,49,E,14,Engine 307,295.8524590163934,61,2020-1
117,49,L,14,Ladder 117,331.2857142857143,56,2020-1
47,11,E,3,Engine 47,282.3521126760563,142,2020-1
161,21,E,8,Engine 161,241.72093023255815,43,2020-1
243,42,E,8,Engine 243,282.38461538461536,26,2020-1
149,42,L,8,Ladder 149,299.18518518518516,27,2020-1
105,57,L,11,Ladder 105,246.63333333333333,60,2020-1
81,21,L,8,Ladder 81,329.0,34,2020-1
242,42,E,8,Engine 242,269.30434782608694,46,2020-1
32,27,L,7,Ladder 32,316.1666666666667,36,2020-1
51,15,L,7,Ladder 51,342.8,50,2020-1
161,43,L,8,Ladder 161,392.1090909090909,55,2020-1
316,49,E,14,Engine 316,310.8375,80,2020-1
61,15,L,7,Ladder 61,396.75,28,2020-1
49,17,L,6,Ladder 49,330.37254901960785,51,2020-1
59,19,L,7,Ladder 59,382.27272727272725,77,2020-1
241,40,E,8,Engine 241,311.5945945945946,37,2020-1
205,32,E,11,Engine 205,272.07246376811594,69,2020-1
224,32,E,11,Engine 224,335.6376811594203,69,2020-1
110,31,L,11,Ladder 110,309.7313432835821,67,2020-1
109,40,L,8,Ladder 109,341.51724137931035,29,2020-1
221,35,E,11,Engine 221,277.0422535211268,71,2020-1
314,54,E,13,Engine 314,293.3018867924528,53,2020-1
50,26,E,6,Engine 50,373.51,100,2020-1
19,26,L,6,Ladder 19,303.5925925925926,54,2020-1
290,39,E,15,Engine 290,283.0952380952381,126,2020-1
260,45,E,14,Engine 260,358.53982300884957,113,2020-1
162,23,E,8,Engine 162,298.0,27,2020-1
165,23,E,8,Engine 165,352.47727272727275,44,2020-1
106,28,L,11,Ladder 106,289.2063492063492,63,2020-1
312,49,E,14,Engine 312,310.8840579710145,69,2020-1
137,47,L,13,Ladder 137,252.1904761904762,21,2020-1
265,47,E,13,Engine 265,290.758064516129,62,2020-1
121,47,L,13,Ladder 121,356.6164383561644,73,2020-1
329,47,E,13,Engine 329,344.12,25,2020-1
66,15,E,7,Engine 66,346.1340206185567,97,2020-1
169,43,L,8,Ladder 169,295.8235294117647,34,2020-1
323,58,E,15,Engine 323,297.93333333333334,30,2020-1
101,32,L,11,Ladder 101,262.45652173913044,46,2020-1
166,43,L,8,Ladder 166,398.3666666666667,30,2020-1
331,51,E,13,Engine 331,339.8181818181818,22,2020-1
37,27,L,7,Ladder 37,353.70652173913044,92,2020-1
309,33,E,15,Engine 309,248.47619047619048,21,2020-1
321,33,E,15,Engine 321,326.9122807017544,57,2020-1
126,50,L,13,Ladder 126,254.93548387096774,124,2020-1
202,32,E,11,Engine 202,314.7857142857143,14,2020-1
107,39,L,15,Ladder 107,247.60679611650485,206,2020-1
233,44,E,15,Engine 233,197.85416666666666,48,2020-1
85,23,L,8,Ladder 85,358.7073170731707,41,2020-1
305,50,E,13,Engine 305,337.96078431372547,51,2020-1
319,46,E,14,Engine 319,348.4590163934426,61,2020-1
301,54,E,13,Engine 301,305.28205128205127,78,2020-1
326,53,E,14,Engine 326,334.10714285714283,28,2020-1
82,26,E,6,Engine 82,362.47058823529414,51,2020-1
58,18,L,7,Ladder 58,328.75714285714287,70,2020-1
72,20,E,7,Engine 72,344.5466666666667,75,2020-1
52,27,E,7,Engine 52,401.82,50,2020-1
315,50,E,13,Engine 315,306.05333333333334,75,2020-1
144,52,L,14,Ladder 144,324.4507042253521,71,2020-1
295,52,E,14,Engine 295,327.8510638297872,47,2020-1
130,52,L,14,Ladder 130,366.14285714285717,28,2020-1
81,19,E,7,Engine 81,329.57954545454544,88,2020-1
284,42,E,8,Engine 284,277.8076923076923,26,2020-1
299,52,E,14,Engine 299,330.5576923076923,52,2020-1
129,52,L,14,Ladder 129,411.04761904761904,21,2020-1
89,20,E,7,Engine 89,400.55,20,2020-1
16,10,L,3,Ladder 16,382.6375,80,2020-1
102,57,L,11,Ladder 102,255.52325581395348,172,2020-1
155,21,E,8,Engine 155,265.4074074074074,54,2020-1
22,10,E,3,Engine 22,335.10227272727275,88,2020-1
131,32,L,11,Ladder 131,267.4230769230769,26,2020-1
84,13,E,7,Engine 84,291.6119402985075,134,2020-1
245,43,E,8,Engine 245,305.8550724637681,69,2020-1
318,43,E,8,Engine 318,286.9166666666667,24,2020-1
157,22,E,8,Engine 157,239.5952380952381,42,2020-1
80,22,L,8,Ladder 80,259.3835616438356,73,2020-1
163,22,E,8,Engine 163,354.93939393939394,33,2020-1
79,22,L,8,Ladder 79,277.5652173913044,46,2020-1
293,51,E,13,Engine 293,332.5217391304348,23,2020-1
95,13,E,7,Engine 95,308.87179487179486,78,2020-1
83,22,L,8,Ladder 83,292.06060606060606,66,2020-1
39,10,E,3,Engine 39,342.2181818181818,110,2020-1
8,8,E,3,Engine 8,372.3703703703704,27,2020-1
152,21,E,8,Engine 152,242.57971014492753,69,2020-1
236,39,E,15,Engine 236,347.25,76,2020-1
44,10,E,3,Engine 44,315.04347826086956,92,2020-1
64,3,E,6,Engine 64,367.875,56,2020-1
50,20,L,7,Ladder 50,308.15384615384613,13,2020-1
125,50,L,13,Ladder 125,293.19718309859155,142,2020-1
34,13,L,7,Ladder 34,327.8333333333333,78,2020-1
152,52,L,14,Ladder 152,329.41284403669727,109,2020-1
26,7,E,1,Engine 26,381.3333333333333,9,2020-1
4,9,L,3,Ladder 4,318.3333333333333,21,2020-1
287,46,E,14,Engine 287,279.7340425531915,94,2020-1
93,13,E,7,Engine 93,348.575,120,2020-1
36,13,L,7,Ladder 36,364.0082644628099,121,2020-1
23,16,L,6,Ladder 23,288.16470588235296,85,2020-1
9,6,L,1,Ladder 9,280.5892857142857,56,2020-1
69,16,E,6,Engine 69,344.17488789237666,223,2020-1
28,16,L,6,Ladder 28,302.56756756756755,37,2020-1
230,57,E,11,Engine 230,243.02777777777777,108,2020-1
286,51,E,13,Engine 286,275.1162790697674,86,2020-1
175,44,L,15,Ladder 175,268.6231884057971,69,2020-1
28,4,E,1,Engine 28,292.40645161290325,155,2020-1
136,46,L,14,Ladder 136,355.8780487804878,41,2020-1
40,9,E,3,Engine 40,381.2352941176471,17,2020-1
35,9,L,3,Ladder 35,311.47407407407405,135,2020-1
201,40,E,8,Engine 201,267.87301587301585,63,2020-1
247,40,E,8,Engine 247,247.45833333333334,48,2020-1
46,19,L,7,Ladder 46,285.86813186813185,91,2020-1
52,27,L,7,Ladder 52,370.22857142857146,35,2020-1
173,51,L,13,Ladder 173,276.1333333333333,45,2020-1
151,23,E,8,Engine 151,291.37142857142857,35,2020-1
17,14,L,6,Ladder 17,278.672,125,2020-1
264,47,E,13,Engine 264,331.6756756756757,74,2020-1
97,15,E,7,Engine 97,378.0740740740741,27,2020-1
61,20,Q,7,Squad 61,366.625,8,2020-1
87,23,L,8,Ladder 87,392.0,21,2020-1
266,47,E,13,Engine 266,279.0,27,2020-1
156,22,E,8,Engine 156,287.6585365853659,82,2020-1
71,14,E,6,Engine 71,356.1734693877551,98,2020-1
268,47,E,13,Engine 268,271.49122807017545,57,2020-1
16,8,E,3,Engine 16,356.3488372093023,43,2020-1
5,6,E,1,Engine 5,354.6296296296296,27,2020-1
164,23,E,8,Engine 164,329.82608695652175,23,2020-1
167,23,E,8,Engine 167,291.575,40,2020-1
45,18,E,7,Engine 45,296.59183673469386,98,2020-1
38,18,L,7,Ladder 38,285.5978260869565,92,2020-1
6,1,E,1,Engine 6,311.1774193548387,62,2020-1
160,21,E,8,Engine 160,308.375,24,2020-1
77,21,L,8,Ladder 77,277.8205128205128,39,2020-1
53,10,E,3,Engine 53,329.05357142857144,112,2020-1
43,10,L,3,Ladder 43,363.1135135135135,185,2020-1
302,54,E,13,Engine 302,273.21311475409834,61,2020-1
155,54,L,13,Ladder 155,337.3376623376623,77,2020-1
94,3,E,6,Engine 94,332.7391304347826,46,2020-1
48,3,L,6,Ladder 48,356.06451612903226,31,2020-1
10,1,E,1,Engine 10,333.8,35,2020-2
14,6,E,1,Engine 14,299.82608695652175,23,2020-2
15,4,E,1,Engine 15,309.73275862068965,116,2020-2
159,21,E,8,Engine 159,331.5925925925926,27,2020-2
206,28,E,11,Engine 206,281.4878048780488,41,2020-2
211,31,E,11,Engine 211,285.9056603773585,53,2020-2
214,37,E,15,Engine 214,203.6875,48,2020-2
216,35,E,11,Engine 216,278.0483870967742,62,2020-2
217,57,E,11,Engine 217,234.06666666666666,105,2020-2
218,28,E,11,Engine 218,244.14285714285714,14,2020-2
219,57,E,11,Engine 219,290.6770833333333,96,2020-2
220,48,E,11,Engine 220,305.61764705882354,68,2020-2
222,37,E,15,Engine 222,230.05405405405406,111,2020-2
225,39,E,15,Engine 225,320.1459854014599,137,2020-2
227,44,E,15,Engine 227,280.58620689655174,29,2020-2
235,57,E,11,Engine 235,243.86746987951807,83,2020-2
228,40,E,8,Engine 228,258.32608695652175,46,2020-2
229,35,E,11,Engine 229,325.2093023255814,43,2020-2
23,9,E,3,Engine 23,376.54285714285714,35,2020-2
231,44,E,15,Engine 231,300.44632768361583,177,2020-2
237,28,E,11,Engine 237,229.36111111111111,36,2020-2
238,28,E,11,Engine 238,317.4,20,2020-2
240,48,E,11,Engine 240,267.29761904761904,84,2020-2
246,43,E,8,Engine 246,323.35,40,2020-2
248,41,E,15,Engine 248,269.9230769230769,78,2020-2
249,38,E,15,Engine 249,280.8421052631579,114,2020-2
253,43,E,8,Engine 253,338.375,8,2020-2
257,58,E,15,Engine 257,307.2738095238095,84,2020-2
277,37,E,15,Engine 277,230.68,25,2020-2
258,45,E,14,Engine 258,349.59016393442624,122,2020-2
271,28,E,11,Engine 271,232.21951219512195,41,2020-2
273,52,E,14,Engine 273,314.5568181818182,88,2020-2
275,50,E,13,Engine 275,272.23655913978496,93,2020-2
282,48,E,11,Engine 282,260.28985507246375,69,2020-2
283,58,E,15,Engine 283,294.50632911392404,79,2020-2
285,51,E,13,Engine 285,267.55172413793105,29,2020-2
291,45,E,14,Engine 291,287.8285714285714,35,2020-2
294,51,E,13,Engine 294,292.22222222222223,27,2020-2
42,19,E,7,Engine 42,378.78688524590166,61,2020-2
298,50,E,13,Engine 298,281.0703125,128,2020-2
304,53,E,14,Engine 304,299.3333333333333,60,2020-2
308,51,E,13,Engine 308,268.45454545454544,22,2020-2
310,58,E,15,Engine 310,286.7843137254902,51,2020-2
311,54,E,13,Engine 311,279.84615384615387,39,2020-2
325,49,E,14,Engine 325,296.94545454545454,55,2020-2
332,44,E,15,Engine 332,343.2631578947368,38,2020-2
38,15,E,7,Engine 38,327.76190476190476,42,2020-2
113,38,L,15,Ladder 113,305.1240310077519,129,2020-2
43,19,E,7,Engine 43,339.96,50,2020-2
46,17,E,6,Engine 46,342.74468085106383,47,2020-2
48,18,E,7,Engine 48,296.3738317757009,107,2020-2
55,2,E,1,Engine 55,305.85897435897436,78,2020-2
115,45,L,14,Ladder 115,369.6779661016949,59,2020-2
59,16,E,6,Engine 59,331.64,125,2020-2
60,14,E,6,Engine 60,313.04901960784315,102,2020-2
62,27,E,7,Engine 62,350.21875,64,2020-2
65,8,E,3,Engine 65,400.0,15,2020-2
67,13,E,7,Engine 67,303.66336633663366,101,2020-2
68,17,E,6,Engine 68,393.4047619047619,84,2020-2
74,11,E,3,Engine 74,343.5744680851064,94,2020-2
7,1,E,1,Engine 7,325.5405405405405,37,2020-2
70,20,E,7,Engine 70,0.0,0,2020-2
75,19,E,7,Engine 75,340.34,50,2020-2
79,27,E,7,Engine 79,333.01149425287355,87,2020-2
83,14,E,6,Engine 83,311.96581196581195,117,2020-2
112,37,L,15,Ladder 112,192.7,10,2020-2
88,18,E,7,Engine 88,297.46478873239437,71,2020-2
9,4,E,1,Engine 9,340.01234567901236,81,2020-2
92,17,E,6,Engine 92,322.136690647482,139,2020-2
1,1,L,1,Ladder 1,306.6,30,2020-2
10,1,L,1,Ladder 10,296.14285714285717,49,2020-2
103,39,L,15,Ladder 103,316.20952380952383,105,2020-2
108,35,L,11,Ladder 108,319.02542372881356,118,2020-2
11,4,L,1,Ladder 11,337.54,150,2020-2
111,37,L,15,Ladder 111,180.6060606060606,33,2020-2
118,32,L,11,Ladder 118,285.1111111111111,9,2020-2
12,7,L,1,Ladder 12,293.0952380952381,21,2020-2
120,44,L,15,Ladder 120,281.8,75,2020-2
122,48,L,11,Ladder 122,267.89473684210526,38,2020-2
123,38,L,15,Ladder 123,245.53125,96,2020-2
124,28,L,11,Ladder 124,273.2162162162162,74,2020-2
135,51,L,13,Ladder 135,274.35555555555555,45,2020-2
14,12,L,3,Ladder 14,295.01612903225805,124,2020-2
140,45,L,14,Ladder 140,312.2542372881356,59,2020-2
142,51,L,13,Ladder 142,310.1304347826087,23,2020-2
143,51,L,13,Ladder 143,307.53846153846155,52,2020-2
147,41,L,15,Ladder 147,305.0791366906475,139,2020-2
148,48,L,11,Ladder 148,273.525,40,2020-2
15,1,L,1,Ladder 15,324.8809523809524,42,2020-2
25,11,L,3,Ladder 25,293.5542168674699,83,2020-2
156,33,L,15,Ladder 156,353.11538461538464,26,2020-2
158,54,L,13,Ladder 158,393.05555555555554,18,2020-2
160,53,L,14,Ladder 160,365.95454545454544,44,2020-2
27,17,L,6,Ladder 27,272.25,20,2020-2
164,53,L,14,Ladder 164,282.1,20,2020-2
174,58,L,15,Ladder 174,252.80392156862746,51,2020-2
176,44,L,15,Ladder 176,245.14166666666668,120,2020-2
18,4,L,1,Ladder 18,304.71612903225804,155,2020-2
20,2,L,1,Ladder 20,290.8,90,2020-2
29,14,L,6,Ladder 29,294.3269230769231,52,2020-2
3,6,L,1,Ladder 3,323.56060606060606,66,2020-2
30,16,L,6,Ladder 30,334.1267605633803,71,2020-2
31,26,L,6,Ladder 31,311.3707865168539,89,2020-2
33,19,L,7,Ladder 33,371.7857142857143,70,2020-2
39,15,L,7,Ladder 39,343.3170731707317,82,2020-2
40,11,L,3,Ladder 40,317.75824175824175,91,2020-2
41,20,L,7,Ladder 41,0.0,0,2020-2
44,17,L,6,Ladder 44,378.06451612903226,31,2020-2
47,3,L,6,Ladder 47,408.7682926829268,82,2020-2
132,38,L,15,Ladder 132,294.6407766990291,103,2020-2
5,2,L,1,Ladder 5,355.60714285714283,56,2020-2
53,20,L,7,Ladder 53,0.0,0,2020-2
55,14,L,6,Ladder 55,294.62886597938143,97,2020-2
56,18,L,7,Ladder 56,335.8,25,2020-2
18,2,Q,1,Squad 18,255.13333333333333,30,2020-2
270,50,Q,13,Squad 270,234.76470588235293,68,2020-2
41,14,Q,6,Squad 41,312.0,54,2020-2
328,47,E,13,Engine 328,287.7368421052632,38,2020-2
134,47,L,13,Ladder 134,305.3225806451613,62,2020-2
33,6,E,1,Engine 33,312.0281690140845,71,2020-2
210,31,E,11,Engine 210,280.7674418604651,43,2020-2
313,53,E,14,Engine 313,334.23333333333335,30,2020-2
119,31,L,11,Ladder 119,267.7368421052632,38,2020-2
22,11,L,3,Ladder 22,347.63945578231295,147,2020-2
159,33,L,15,Ladder 159,293.2857142857143,35,2020-2
73,26,E,6,Engine 73,323.68888888888887,90,2020-2
330,42,E,8,Engine 330,264.83673469387753,49,2020-2
58,12,E,3,Engine 58,299.89565217391305,115,2020-2
274,52,E,14,Engine 274,308.64864864864865,37,2020-2
167,53,L,14,Ladder 167,419.5,18,2020-2
250,41,E,15,Engine 250,250.39473684210526,38,2020-2
252,37,Q,15,Squad 252,255.7037037037037,27,2020-2
281,41,E,15,Engine 281,228.5076923076923,65,2020-2
6,4,L,1,Ladder 6,316.51785714285717,56,2020-2
153,33,L,15,Ladder 153,274.6363636363636,22,2020-2
276,33,E,15,Engine 276,260.1714285714286,70,2020-2
303,50,E,13,Engine 303,275.11494252873564,87,2020-2
133,50,L,13,Ladder 133,299.1904761904762,63,2020-2
138,46,L,14,Ladder 138,267.30526315789473,95,2020-2
255,41,E,15,Engine 255,243.625,48,2020-2
254,33,E,15,Engine 254,271.8095238095238,21,2020-2
170,58,L,15,Ladder 170,309.625,80,2020-2
157,41,L,15,Ladder 157,246.9433962264151,53,2020-2
3,7,E,1,Engine 3,350.38235294117646,34,2020-2
263,49,E,14,Engine 263,298.8285714285714,35,2020-2
207,31,E,11,Engine 207,300.4,30,2020-2
76,23,L,8,Ladder 76,366.59090909090907,22,2020-2
279,32,E,11,Engine 279,346.9512195121951,41,2020-2
127,50,L,13,Ladder 127,314.9756097560976,82,2020-2
239,48,E,11,Engine 239,239.3404255319149,47,2020-2
226,31,E,11,Engine 226,270.30864197530866,81,2020-2
26,12,L,3,Ladder 26,355.85714285714283,147,2020-2
86,22,L,8,Ladder 86,400.5833333333333,12,2020-2
8,22,Q,8,Squad 8,259.4193548387097,31,2020-2
1,48,Q,11,Squad 1,293.36,25,2020-2
82,23,L,8,Ladder 82,292.1666666666667,24,2020-2
154,49,L,14,Ladder 154,323.3252032520325,123,2020-2
251,53,E,14,Engine 251,347.62745098039215,51,2020-2
292,46,E,14,Engine 292,321.5882352941176,85,2020-2
162,53,L,14,Ladder 162,344.0169491525424,59,2020-2
116,45,L,14,Ladder 116,385.6842105263158,76,2020-2
163,49,L,14,Ladder 163,333.9102564102564,78,2020-2
172,42,L,8,Ladder 172,409.42857142857144,14,2020-2
234,38,E,15,Engine 234,293.8235294117647,119,2020-2
288,46,Q,14,Squad 288,279.25,48,2020-2
128,45,L,14,Ladder 128,341.7307692307692,26,2020-2
168,42,L,8,Ladder 168,330.5,10,2020-2
259,45,E,14,Engine 259,320.55263157894734,38,2020-2
289,46,E,14,Engine 289,330.8636363636364,88,2020-2
76,11,E,3,Engine 76,324.5492957746479,142,2020-2
1,7,E,1,Engine 1,383.35714285714283,28,2020-2
24,7,L,1,Ladder 24,429.74074074074076,27,2020-2
91,12,E,3,Engine 91,343.8625,160,2020-2
63,15,E,7,Engine 63,336.9622641509434,53,2020-2
317,54,E,13,Engine 317,251.69767441860466,43,2020-2
150,54,L,13,Ladder 150,313.26506024096386,83,2020-2
21,7,L,1,Ladder 21,287.8095238095238,21,2020-2
34,7,E,1,Engine 34,411.0833333333333,12,2020-2
54,9,E,3,Engine 54,314.88461538461536,26,2020-2
4,1,E,1,Engine 4,336.85185185185185,27,2020-2
13,10,L,3,Ladder 13,317.57894736842104,95,2020-2
35,12,E,3,Engine 35,400.8581081081081,148,2020-2
