alarm_box_code,alarm_box_location,latitude,longitude,incident_count,average_response_time
Q4104,PUTNAM AVE & FAIRVIEW AVE,40.70460819,-73.90229014,38,296.39473684210526
R3144,VICTORY BLVD & ALBERTA AVE/OVFD,40.59062527,-74.19227862,5,250.8
B3057,AVENUE R & E 37 ST,40.61349744,-73.93423958,9,281.1111111111111
Q6902,NORTHERN BLVD & 195 ST,40.75794746,-73.78670199,12,279.1666666666667
B2966,QUENTIN RD & W 1 ST,40.60645199,-73.97458573,10,432.5
Q7637,BERRIAN BLVD & STEINWAY ST,40.78018068,-73.89711448,3,324.0
M1763,WADSWORTH AVE & W 186 ST,40.85289747,-73.93272489,38,297.7368421052632
B1603,WINTHROP ST & E 49 ST,40.65823509,-73.93209048,17,273.8235294117647
R2974,N/E CORNER OF DEVON LOOP/RVFD,40.58134389,-74.16001849,2,442.5
B0461,CLARK ST & MONROE PL,40.69722576,-73.99212342,35,266.4
Q7541,ASTORIA BLVD S & STEINWAY ST,40.76885247,-73.91094175,90,313.1666666666667
Q4646,117 ST & 9 AVE,40.78929965,-73.85063706,0,0.0
X4475,NEW ENG THWY S/B SR 300' N TILLOTSON AVE,40.88171664,-73.83072957,0,0.0
R8706,W SHORE XWAY S/B 2400' N BLOOMFIELD AVE,40.6179668,-74.17771429,0,0.0
M0259,FORSYTH ST & GRAND ST,40.71792248,-73.99309432,34,278.94117647058823
Q4953,75 AVE & 60 LA,40.69858962,-73.89484995,11,296.45454545454544
Q9908,UNDERHILL AVE & 168 ST,40.74675558,-73.80017472,4,327.0
Q9816,91 AVE & 143 ST,40.70052111,-73.81105508,10,308.0
Q9586,METROPOLITAN AVE & 72 AVE,40.70994038,-73.8480614,10,345.9
X4357,HUTCH RIV PWAY E & BOLLER AVE/CO-OP CTY,40.86272153,-73.82579356,51,339.0
Q4177,PALMETTO & 64 ST,40.70890227,-73.89575687,8,352.125
R0965,VAN NAME AVE & FOREST AVE,40.62569273,-74.15499819,6,282.0
Q4975,HARDING XWAY S & 166 ST,40.73798358,-73.80263126,6,290.0
R0818,BRISTOL AVE & LITTLE CLOVE RD,40.6116718,-74.10962323,9,311.3333333333333
B0705,PORTER AVE & THAMES ST,40.70548143,-73.92825469,13,225.84615384615384
Q4068,26 AVE & 212 ST,40.77816042,-73.77769355,8,463.75
X3748,JOHNSON AVE & W 235 ST,40.88565778,-73.90998149,15,298.53333333333336
Q4106,GATES AVE & FAIRVIEW AVE,40.70636143,-73.9052554,21,294.3809523809524
Q6893,121 AVE & 233 ST,40.6851211,-73.73222006,3,434.6666666666667
R0254,VAN DUZER ST & WILLIAM ST,40.63098034,-74.07785239,5,258.6
Q6509,85 AVE & 162 ST,40.71253893,-73.80259342,2,298.0
R0496,ST MARYS AVE & REYNOLDS ST,40.61166476,-74.07654461,3,233.0
Q9551,69 AVE & LOUBET ST,40.71423227,-73.85385273,10,399.7
Q9751,PECK AVE & 64 AVE,40.74139974,-73.77839915,5,426.4
X2773,INWOOD AVE & MCCOMBS RD,40.84186243,-73.91811181,54,383.31481481481484
B0213,S 1 ST & BERRY ST,40.71445515,-73.96320185,27,231.66666666666666
Q4693,UTOPIA PWAY & CRYDERS LA,40.78922309,-73.79403915,2,272.0
B3376,AVENUE W & WEST ST,40.59266343,-73.97062858,25,321.8
R3674,WAINWRIGHT AVE & WILSON AVE,40.54469996,-74.16841321,5,258.4
B0924,ATLANTIC AVE & ALBANY AVE,40.67786257,-73.93862493,50,238.34
B1186,MARINE AVE & 93 ST,40.61923374,-74.03736908,17,299.3529411764706
Q4707,135 AVE & 140 ST,40.66797625,-73.79813166,32,289.53125
Q7206,SKILLMAN AVE & PEARSON PL,40.74336893,-73.94297614,3,356.6666666666667
Q5314,104 AVE & 198 ST,40.7083792,-73.76050986,12,320.3333333333333
Q6094,LIBERTY AVE & 134 ST,40.6914078,-73.81271762,31,234.67741935483872
Q7717,24 AVE & 96 ST,40.76625743,-73.87390969,3,363.0
B1450,4 AVE & 36 ST,40.65430911,-74.0044193,44,238.54545454545453
R1848,LACONIA AVE & SLATER BLVD,40.5824626,-74.09319189,6,279.1666666666667
Q6592,UNION TPK & 175 ST,40.72481475,-73.79426627,4,281.0
R2037,HAMDEN AVE & SOUTH RAILROAD AVE,40.58162838,-74.10568816,2,285.5
Q7737,ASTORIA BLVD & 95TH ST,40.76281789,-73.87419536,17,360.11764705882354
B3025,AVENUE M & E 23 ST,40.61887535,-73.9521485,12,344.3333333333333
X3600,LURTING AVE & DUNCAN ST,40.87303043,-73.85655118,6,409.3333333333333
Q1074,CAFFREY AVE & NEW HAVEN AVES,40.59951272,-73.74978568,39,298.94871794871796
M1031,YORK AVE & E 71 ST,40.76616536,-73.9542481,106,407.8867924528302
R2965,MARSH AV 800'S OF RICHMOND HILL RD/RVFD,40.58380944,-74.16146269,1,398.0
Q6565,84 RD & LANDER ST,40.71280886,-73.81553206,25,381.8
Q7273,47 AVE & 28 ST,40.74353431,-73.93949798,2,504.5
R3835,AMBOY RD 125' W OF ACACIA AVE,40.54776228,-74.15615707,19,312.1578947368421
Q5212,131 AVE & 135 PL,40.6704874,-73.80265634,6,428.5
Q9577,ASCAN AVE & BURNS ST,40.71726177,-73.84110678,8,207.625
B2546,15 AVE & 42 ST,40.63628461,-73.98363417,22,282.27272727272725
R4718,INDALE AVE OPP MARINE DR,40.51403096,-74.20396035,3,338.3333333333333
X2836,METCALF AVE & BRUCKNER BLVD N/B,40.82429431,-73.87128433,16,377.25
B3065,AVENUE I & E 31 ST,40.62927664,-73.94632622,42,277.8809523809524
Q4665,E/S WOODHAVEN BLVD & UNION TPK,40.70584043,-73.85814714,33,424.3636363636364
R0085,JERSEY ST & CASTLETON AVE,40.6363596,-74.08513463,23,219.47826086956522
M0191,CROSBY ST & HOWARD ST,40.71955245,-74.00062227,18,311.44444444444446
R2494,WALDEN AVE & FOXHOLM ST/RVFD,40.57749335,-74.12021836,4,270.0
Q4447,46 AVE & 149 ST,40.75420918,-73.81221356,6,364.0
Q1225,ROCKAWAY BEACH BLVD & BEACH 50 ST,40.59321095,-73.78071905,10,291.6
X3930,DELAFIELD AVE & W 257 ST,40.90491422,-73.90379463,2,347.5
B0241,UNION AVE & GRAND ST,40.71095662,-73.95111566,36,247.44444444444446
Q9690,KEW GARDENS RD & 131 ST,40.70495813,-73.82177817,9,330.55555555555554
R0185,BARD AVE & PARSONS PL,40.62810389,-74.105292,0,0.0
X2919,CLAY AVE & E 173 ST,40.84337489,-73.90493736,29,304.51724137931035
Q6410,HARDING XWAY S & LITTLE NECK PWAY,40.76380832,-73.72406228,18,449.05555555555554
B1468,5 AVE & 43 ST,40.64902242,-74.00624092,15,220.33333333333334
Q7683,23 AVE & 89 ST,40.7676303,-73.88095246,8,354.375
B3783,13 AVE & 40 ST,40.64006924,-73.98687608,24,242.41666666666666
X4326,WILKINSON AVE & EDISON AVE,40.85173626,-73.83196109,20,418.6
Q5461,JAMAICA AVE & LITTLE NECK PWAY,40.72733282,-73.71066784,3,364.0
B2598,18 AVE & E 2 ST,40.6312759,-73.97604936,38,280.4736842105263
Q2065,164 AVE & 97 ST,40.65134899,-73.83405108,1,377.0
M0436,1 AVE & E 6 ST,40.72639823,-73.98616358,75,344.4266666666667
R1394,BRADLEY AVE & VICTORY BLVD,40.61243843,-74.13230552,6,214.16666666666666
R0873,GRAND AVE & ALPINE AVE,40.61580759,-74.09899609,8,359.5
Q7758,30 AVE & 83RD ST,40.76131542,-73.88546755,9,348.44444444444446
M1665,AMSTERDAM AVE & W 154 ST,40.83089139,-73.9434719,88,331.1931818181818
X3579,BAINBRIDGE AVE & E GUN HILL RD,40.88107652,-73.87848743,61,406.4590163934426
R0121,HENDERSON AVE & CASSIDY PL,40.64238921,-74.09320378,11,305.90909090909093
Q7514,ASTORIA BLVD & 4 ST,40.77302762,-73.93343259,92,479.6195652173913
Q9797,67 AVE & 231 ST,40.74771356,-73.74589502,4,334.25
B1054,ROGERS AVE & RUTLAND RD,40.65922655,-73.95338453,32,234.09375
B3728,ALBEMARLE RD & OAKLAND PL,40.64790342,-73.95494795,34,246.41176470588235
Q1053,NAMEOKE & AUGUSTINA AVES,40.60691473,-73.75079012,2,246.0
X3832,EDENWALD AVE & GUNTHER AVE,40.89173853,-73.84895038,5,256.2
Q2312,S/B CI PWAY 5/10 MI S OF F LEWIS BLVD,40.78579941,-73.79789739,0,0.0
Q4705,120 AVE & 142 PL,40.6763181,-73.79833979,13,238.46153846153845
R2816,HOWTON AVE & LINTON PL,40.55671005,-74.15184099,1,296.0
Q2875,149 AVE & WELLER LA,40.65299057,-73.73434121,11,355.1818181818182
X2273,GRAND CONCOURSE & E 153 ST,40.82112523,-73.92565453,25,353.68
Q5291,LINDEN BLVD & 117 ST,40.67826769,-73.82219037,5,283.8
R0981,BUSH AVE & SYLVAN PL,40.63585747,-74.15899797,19,230.10526315789474
Q6549,W/S MAIN ST & 82 DR,40.71357997,-73.81688107,12,325.1666666666667
Q1460,ROCKAWAY PT BLVD 950' W OF BEACH 169 ST,40.56603083,-73.88765501,0,0.0
Q5693,99  AVE & 212 ST,40.71444505,-73.74685467,15,303.73333333333335
B0229,S 1 ST & RODNEY ST,40.71132376,-73.95463607,3,236.66666666666666
R1784,WESTWOOD AVE & BRADLEY AVE,40.60559349,-74.13177398,27,281.44444444444446
B0996,LEWIS AVE & FULTON ST,40.67956341,-73.93435067,30,238.7
R1276,PIEDMONT AVE & HYLAN BLVD,40.60274035,-74.07428602,11,240.45454545454547
R1134,NORTHFIELD AVE & FOREST AVE,40.62781204,-74.16881507,10,362.0
Q7324,39 AVE & WOODSIDE AVE,40.74925806,-73.90993945,7,278.85714285714283
Q7122,46 AVE & 5 ST,40.74733408,-73.95504971,24,295.875
B0155,METROPOLITAN AVE & GRAHAM AVE,40.7145316,-73.94438747,34,277.1470588235294
M1551,5 AVE & E 134 ST,40.81214764,-73.93794337,34,308.6764705882353
R1318,VEDDER AVE & WILLOWBROOK RD,40.62066652,-74.14458466,8,338.5
B0846,HOPKINSON AVE/BOYLAND ST & HULL ST,40.67915573,-73.9136077,12,262.5833333333333
Q6656,87 RD & CHELSEA STS,40.71598539,-73.7764139,9,289.44444444444446
M1318,1 AVE & E 108 ST,40.79090496,-73.93913198,58,355.13793103448273
M0979,3 AVE & E 66 ST,40.76591119,-73.96340154,57,309.64912280701753
Q6939,42 AVE & FRANCIS LEWIS BLVD,40.75962051,-73.78411083,11,247.36363636363637
R3016,HYLAN BLVD & MALONE AVE,40.55943869,-74.12480288,13,435.7692307692308
B2152,GLENWOOD RD & E 101 ST,40.64710809,-73.89926539,10,262.2
Q6544,77 AVE & VLEIGH PL,40.72100801,-73.82016662,1,447.0
R1550,MANOR RD & HOLDEN BLVD,40.60453003,-74.1207823,3,424.0
B1653,HOPKINSON AVE/BOYLAND ST & DEAN ST,40.67499038,-73.91393811,50,314.62
R1571,WESTWOOD AVE & LAGUARDIA AVE,40.60661589,-74.11814041,23,326.9130434782609
Q5012,LIBERTY AVE & BREWER BLVD,40.70123737,-73.79463942,6,269.6666666666667
Q5505,93 AVE & 208 ST,40.7170255,-73.75418824,16,292.5
Q4219,GRAND AVE & REMSEN PL,40.72368206,-73.89960909,12,272.0833333333333
R2785,MERRYMOUNT ST & NOME AVE,40.58807622,-74.16126386,9,333.3333333333333
Q5335,JAMAICA AVE & 191 ST,40.71260178,-73.76875223,34,232.76470588235293
M1886,159 ST & HARLEM RV DR SVC/RD,40.83178228,-73.93561315,0,0.0
B1535,CHURCH AVE & BUCKINGHAM RD/E 16 ST,40.64865669,-73.96480336,36,325.6666666666667
B3324,AVENUE O & E 17 ST,40.61316506,-73.95718596,20,243.4
M0343,GREENE ST & HOUSTON ST,40.72616747,-73.99836119,37,272.72972972972974
X2395,GRAND CONCOURSE & E 163 ST,40.82854339,-73.92156517,30,445.56666666666666
Q9695,HILLSIDE AVE & 136 ST,40.70394733,-73.81832992,10,284.8
B0276,TEN EYCK ST & WATERBURY ST,40.71118156,-73.9376811,4,296.0
M1692,ST NICHOLAS AVE & W 164 ST,40.8377142,-73.93999395,45,369.9111111111111
Q6062,LIBERTY AVE & 130 ST,40.68959989,-73.81554789,17,260.0
B2637,5 AVE & 61 ST,40.63889901,-74.01676837,46,300.8478260869565
X3903,GOODRIDGE AVE & FIELDSTON RD,40.8953013,-73.9042703,1,308.0
R3552,NW COR DOVER GREEN VILLAGE GREENS,40.55810096,-74.19767959,4,376.5
R4061,HUGUENOT AVE & RAILROAD CROSSING,40.53308358,-74.19230342,2,237.0
X4948,PALISADE AV 200' S OF W 261 ST/GATE HSE,40.91201402,-73.90778371,21,682.5714285714286
B3676,EVERETT AVE & GERRITSEN AVE,40.59314879,-73.92547148,7,229.57142857142858
Q6738,COMMONWEALTH BLVD & 87 DR,40.72964459,-73.71977982,5,435.4
R3498,CLEVELAND AVE & MONTICELLO TERR,40.54570141,-74.14673215,11,198.45454545454547
M0244,MADISON ST 100' E OF GOUVERNEUR ST,40.71320069,-73.98338321,21,320.7142857142857
B2756,10 AVE & 83 ST,40.61977704,-74.01873295,9,264.44444444444446
M1168,WEST END AVE & W 87 ST,40.78955777,-73.97736044,35,333.0571428571429
R0144,CLINTON AVE & FILMORE ST,40.64321326,-74.09829657,8,301.875
X3922,INDEPENDENCE AVE & W 254 ST,40.9030353,-73.91012035,4,346.25
Q9735,HARDING XWAY N & 187 ST,40.74091641,-73.7878454,4,232.5
Q9653,METROPOLITAN AVE & PARK LA S,40.70795705,-73.83714703,28,337.75
Q4005,218 ST & 31 RD,40.77556383,-73.76792319,4,414.0
B2555,12 AVE & 53 ST,40.63411431,-73.99664939,10,229.4
B0345,HUMBOLDT ST & SEIGEL ST,40.70463618,-73.9410301,169,321.36686390532543
Q5667,MURDOCK AVE & 207 ST,40.70182648,-73.74768318,16,425.6875
M0330,W/S WASHINGTON ST 500' N OF SPRING ST,40.72738997,-74.00974347,3,435.0
Q9502,WOODHAVEN BLVD & 62 AVE,40.72705885,-73.87063185,15,335.3333333333333
B2711,7 AVE & 64 ST,40.634564,-74.01410878,21,293.57142857142856
Q8559,N/S ATLANTIC AVE & 88 ST,40.68684614,-73.85399747,10,270.4
X2176,E 141 ST & FEISS BLVD/WALNUT AVE,40.8045206,-73.90663993,17,345.94117647058823
B3113,AVENUE H & E 48 ST,40.6327259,-73.93031282,8,372.125
B3638,JAFFRAY ST 400' S OF SHORE BLVD,40.57989739,-73.94307186,3,395.0
Q4831,94 AVE & SUTPHIN BLVD,40.69901551,-73.80695729,14,258.92857142857144
Q3005,N/S BQE & 46 ST,40.73542931,-73.92012394,0,0.0
R4858,HYLAN BLVD & BRIGHTON ST,40.50446942,-74.24345049,6,316.3333333333333
X2985,WALTON AVE & E 177 ST,40.8498991,-73.90917588,50,357.72
X3135,PROSPECT AVE & OAKLAND PL,40.84632865,-73.88734086,24,317.9583333333333
R0537,COLLEGE AVE & BROOKSIDE AVE,40.62229155,-74.12077339,2,405.0
Q5984,145 AVE & 223 ST,40.6635694,-73.7556881,4,223.25
M1125,CENTRAL PARK W & W 81 ST,40.78202148,-73.97172306,46,366.2608695652174
X3339,JEROME AVE & E FORDHAM RD,40.86275638,-73.90107967,65,364.7076923076923
B3203,AVENUE T & E 34 ST,40.60717377,-73.93097856,11,278.6363636363636
Q2149,PLATTWOOD AVE & 96 ST,40.67662678,-73.84120535,1,279.0
Q8733,143 RD & 173 ST,40.66931531,-73.76720227,15,314.6
R0173,HENDERSON AVE & KISSEL AVE,40.6389767,-74.10480991,3,420.6666666666667
X3152,AQUEDUCT AVE E & BUCHANAN PL,40.85879013,-73.90735818,23,361.7826086956522
B2230,AVENUE B & E 96 ST,40.65243633,-73.91181555,19,313.3157894736842
B3346,HOMECREST AVE & AVENUE V,40.59640732,-73.9587804,31,260.38709677419354
M0043,WILLIAM ST & PINE ST,40.70693892,-74.00900516,62,353.66129032258067
X2672,SEWARD AVE S OF WHITE PLAINS RD,40.81968033,-73.8578688,2,407.5
M0125,SOUTH ST & WAGNER PL,40.70866978,-73.99913073,4,369.75
Q3196,68 AVE & YELLOWSTONE BLVD,40.72636069,-73.84853526,14,330.2142857142857
R1091,MIDWAY PL & MOUNTAINSIDE RD,40.59853364,-74.09381312,0,0.0
Q7382,36 AVE & 24 ST,40.75869513,-73.93425021,52,316.53846153846155
Q9737,73 AVE & 185 ST,40.73227259,-73.78565333,11,330.8181818181818
R0588,DU BOIS AVE & DELAFIELD AVE,40.6277949,-74.12843072,6,342.6666666666667
M0872,7 AVE & W 52 ST,40.7623431,-73.98235069,86,385.6744186046512
B3216,WHITNEY AVE & BURNETT ST,40.59943738,-73.92992225,8,244.125
M1634,8 AVE & W 147 ST,40.82413236,-73.94097178,47,322.5531914893617
Q6965,32 AVE & 157 ST,40.76970696,-73.80742472,0,0.0
Q7089,48 AVE & 67 ST,40.73839371,-73.89770633,6,353.8333333333333
Q5172,59 AVE & 159 ST,40.7405625,-73.80927105,4,324.75
B1328,2 & HAMILTON AVE,40.66902831,-73.996251,23,248.2173913043478
R0839,RENWICK AVE & LITTLE CLOVE RD,40.6111819,-74.1055971,4,368.75
Q4421,46 AVE & 160 ST,40.75391409,-73.80673714,5,368.8
Q0177,JFK - F/O HANGAR 12,40.6488719,-73.8059171,0,0.0
B1832,FOUNTAIN AVE & BLAKE AVE,40.6708624,-73.87423135,68,298.05882352941177
Q6995,NORTHERN BLVD & 221 ST,40.76168406,-73.76030545,11,304.09090909090907
B2076,PITKIN AVE & MONTAUK AVE,40.67451931,-73.87803594,11,253.9090909090909
Q5195,PENELOPE AVE & 77 ST,40.71789825,-73.87794108,2,310.5
Q9171,102 ST & 66 RD,40.72847758,-73.85173038,63,402.7142857142857
B1223,8 AVE & 1 ST,40.67057614,-73.97519617,40,275.75
R1244,KENSINGTON AVE & MC CLEAN AVE,40.59482257,-74.07626203,8,193.375
B0543,SMITH ST & PRESIDENT ST,40.68098182,-73.99445669,32,312.28125
R2057,LINCOLN AVE & GRIMSBY ST,40.57241248,-74.09563614,3,344.6666666666667
B3880,E 3 ST & RYDER AVE,40.61327804,-73.97169539,8,287.25
R2054,MIDLAND AVE & MORELAND ST,40.57445492,-74.09703764,8,397.0
Q4901,KISSENA BLVD OPP 72 RD,40.72815356,-73.81433158,16,280.0625
M0378,GREENWICH ST & BARROW ST,40.73178369,-74.00780727,14,350.57142857142856
Q5242,90 AVE & 176 ST,40.71006255,-73.78530506,6,333.6666666666667
X2839,BOYNTON AVE & BRUCKNER BLVD S/B,40.82394785,-73.87761027,97,421.4329896907216
Q7309,43 AVE & 36 ST,40.74608247,-73.92855442,4,482.25
Q5543,92 AVE & 215 ST,40.72144104,-73.74432463,5,274.4
R3444,REDGRAVE AVE & MAYBURY COURT,40.55237885,-74.13591003,9,315.1111111111111
B0125,DRIGGS AVE & N 4 ST,40.71537361,-73.95822292,31,280.06451612903226
B1782,RIDGEWOOD AVE & CLEVELAND ST,40.68258892,-73.88630333,5,338.0
X3859,NEREID AVE & BRONX BLVD,40.89981599,-73.8578029,39,312.7435897435897
Q1319,SHORE FRONT PWAY & BEACH 81 ST,40.58648637,-73.80711725,43,369.8139534883721
R0513,BARKER ST & TRINITY PL,40.63725823,-74.12166037,12,303.75
M0753,3 AVE & E 38 ST,40.74824542,-73.97628767,83,323.33734939759034
X2292,JACKSON AVE & E 156 ST,40.8183403,-73.90699719,64,319.4375
X2576,JEROME AVE & W 167 ST,40.83606047,-73.92201422,50,355.68
M1136,BROADWAY & W 82 ST,40.78578664,-73.97853384,37,279.64864864864865
B4060,SCHROEDERS AVE & ELMIRA LOOP,40.64855556,-73.88014206,16,475.5
Q6357,ARLEIGH RD & EAST DR,40.77542687,-73.74826085,9,448.44444444444446
M0514,CHARLES ST & W 4 ST,40.73489605,-74.00315415,40,283.125
B1252,7 AVE & PRESIDENT ST,40.67382774,-73.97588854,29,274.7931034482759
Q5620,114 RD & 194 ST,40.6978166,-73.76018917,18,264.1666666666667
R0395,CARY AVE & CAROLINE ST,40.63239149,-74.11916661,6,176.83333333333334
Q4864,130 ST & 18 AVE,40.78322714,-73.83862029,7,340.57142857142856
Q6676,MCLAUGHLIN AVE & SANCHO ST,40.72360968,-73.7712233,0,0.0
R1461,RARITAN AVE & LACONIA AVE,40.58872573,-74.08768765,2,323.5
Q4771,WILLETS PT BLVD & 150 ST,40.77687771,-73.81490529,5,304.6
B0893,STUYVESANT AVE & CHAUNCEY ST,40.68016928,-73.9315015,62,241.90322580645162
Q1437,BEACH 145 ST & NEWPORT AVE,40.57331296,-73.86222905,7,387.0
Q1047,DINSMORE AVE & BAYPORT PL,40.60457594,-73.74944322,29,240.20689655172413
B1596,10 AVE & 20 ST,40.6552461,-73.98179569,4,256.75
Q7367,38 AVE & 12 ST,40.75811159,-73.94086199,23,335.1304347826087
Q9664,LEFFERTS BLVD & HILLSIDE AVE,40.70138963,-73.8315211,12,243.33333333333334
Q4173,S/S METROPOLITAN AVE 350' E OF 65 PL,40.71229151,-73.89292762,22,328.72727272727275
Q3160,S/S QUEENS BLVD & UNION TPK S,40.71412451,-73.83131989,65,268.87692307692305
Q8876,FOCH BLVD & INWOOD ST,40.67985759,-73.79552739,11,253.9090909090909
Q4396,GREENE AVE & ONDERDONK AVE,40.70634612,-73.91121183,24,240.41666666666666
Q8829,LAKEWOOD AVE & LIVERPOOL ST,40.69167126,-73.80176639,6,238.5
Q6441,74 AVE & 263 ST,40.7510286,-73.71373131,4,388.25
Q8521,JAMAICA AVE & 79 ST,40.69196169,-73.86331215,6,293.8333333333333
Q6279,BELL BLVD & 16 AVE,40.78544588,-73.77867644,12,515.5833333333334
B2576,CHESTER AVE & LOUISA ST,40.64253981,-73.98311929,11,336.45454545454544
Q4426,45 AVE & 168 ST,40.75595747,-73.79892658,8,360.375
R2722,FOREST HILL RD 1000' S ROCKLAND AV/RVFD,40.58611514,-74.14640144,8,501.125
M0362,MERCER ST & BLEECKER ST,40.72693132,-73.9966591,54,281.037037037037
B0504,W/S COLUMBIA ST 500 FT S OF ATLANTIC AVE,40.69041242,-74.00023469,4,322.75
B2805,15 AVE & 67 ST,40.62215491,-73.9983325,36,282.25
B1848,EUCLID AVE & FULTON ST,40.68310383,-73.87410532,12,321.25
Q9295,CORONA AVE & 91 PL,40.74254668,-73.87370981,10,305.0
B1205,8 AVE & PROSPECT AVE,40.66013749,-73.98391793,26,335.96153846153845
B1208,PROSPECT PARK W & 14 ST,40.66159482,-73.9793506,24,309.3333333333333
B2872,20 AVE & 81 ST,40.60744495,-73.99530288,15,307.73333333333335
B2286,REMSEN AVE & AVENUE M,40.63368187,-73.89867745,13,316.6923076923077
B4270,KINGS HIGHWAY & E 17 ST,40.60953951,-73.95650189,20,252.25
B2793,14 AVE & BAY RIDGE PWAY,40.61895191,-74.00542327,9,213.22222222222223
X3543,WEBSTER AV AT PARKSIDE PL N OF E 205 ST,40.87355561,-73.87427968,3,305.3333333333333
R0731,PALMER AVE & LEXINGTON AVE,40.63098546,-74.13234839,3,275.0
Q8530,90 AVE & 80 ST,40.68801853,-73.86119398,14,315.2142857142857
B1867,BLAKE AVE & LINCOLN AVE,40.67201061,-73.86627573,2,171.0
Q5022,SAYRES AVE & MERRICK BLVD,40.69297233,-73.78023724,20,183.15
B2917,21 AVE & 62 ST,40.61691213,-73.98186818,11,295.45454545454544
R1844,SEAVER AVE BTW RICHMOND RD & JEFFERSON S,40.58650474,-74.10288487,16,300.5625
Q3927,BONNEY LA & JORDAN DR,40.78578836,-73.78644363,2,475.5
Q4492,45 AVE & KISSENA BLVD,40.75224154,-73.82084929,39,346.28205128205127
Q0149,JFK - BLDG 214 BET BLDG 214 & BLDG 215,40.65301312,-73.81076349,0,0.0
X3443,BARKER AVE & BRITTON ST,40.86660824,-73.86915903,67,402.7313432835821
Q6229,CLINTONVILLE ST & LOCKE AVE,40.78468134,-73.80910683,4,284.75
M0623,7 AVE & W 24 ST,40.74476347,-73.99516072,89,353.0561797752809
Q4467,38 AVE & BOWNE ST,40.76213046,-73.82493624,40,277.825
B1799,HIGHLAND BLVD & HEATH PL,40.68274307,-73.89197475,5,302.0
Q7491,28 AVE & 43 ST,40.7643537,-73.91130548,28,305.57142857142856
Q9387,41 AVE & 99 ST,40.74786891,-73.86562729,23,275.0869565217391
R4328,SHARROTT RD & BLOMINGDALE RD,40.53780117,-74.21790925,13,498.0769230769231
R0627,ST JOHNS AVE & ANDERSON ST,40.61147494,-74.06624515,6,278.8333333333333
B0477,FURMAN ST OPP PIER 2,40.69921211,-73.99675828,0,0.0
X2509,WESTCHESTER AVE & TIFFANY ST,40.82313435,-73.89488229,7,321.7142857142857
Q6205,7 AVE & COLLEGE PL,40.7908974,-73.84749738,10,371.1
B0587,3 AVE & STATE ST,40.68595825,-73.9802718,55,228.0
X3075,WHITE PLAINS RD & GUERLAIN ST,40.84004457,-73.86393748,24,305.25
Q7750,25 AVE & 80 ST,40.76285796,-73.88858932,6,387.5
R1316,WATERS AVE & BRYSON AVE,40.61790189,-74.1440621,2,290.0
Q5045,LIBERTY AVE & 187 ST,40.70404631,-73.76949369,11,328.8181818181818
B0119,BERRY ST & N 14 ST,40.7224595,-73.95477663,4,346.25
R3559,NE COR FOREST GREEN VILLAGE GREENS,40.5560127,-74.19551578,1,321.0
B0027,FRANKLIN ST & GREEN ST,40.73342568,-73.9581759,56,287.64285714285717
Q5573,JAMAICA AVE & 221 ST,40.71958573,-73.73314837,21,203.04761904761904
Q2047,158 AVE & 95 ST,40.66112287,-73.83837454,2,246.0
R3963,VETERANS RD W & CLAY PIT RD,40.54042076,-74.22478808,2,626.5
Q6281,39 AVE & 215 ST,40.76581421,-73.76904771,8,191.25
Q1255,BEACH CHANNEL DR & BEACH 87 ST,40.59050094,-73.81245028,10,273.8
R0776,BEEKMAN ST & LA GRANGE PL,40.6288811,-74.13977202,5,242.8
Q7555,21 ST & 22 RD,40.77992618,-73.91747547,7,312.2857142857143
B3718,LENOX RD & E 43 ST,40.65491646,-73.93751769,22,313.04545454545456
Q7280,GREENPOINT AVE & 44 ST,40.74136179,-73.9209563,12,295.5
X3247,RHINELANDER AVE & HOLLAND AVE,40.84780063,-73.8651178,16,302.5
Q5829,135 AVE & 245 ST,40.67081632,-73.73039046,6,409.3333333333333
Q2932,W/S VAN WYCK EXP EXT 800' S OF 77,40.71822925,-73.82640811,0,0.0
M1453,RIVERSIDE DR & W 122 ST,40.81262437,-73.96301573,14,347.5
B1370,COLUMBIA ST & LORRAINE ST,40.67462543,-74.00771093,147,282.65986394557825
B0306,BEDFORD AVE & S 9 ST,40.70871946,-73.96418486,21,343.95238095238096
Q0126,JFK - BLDG 208 SOUTH EAST CORNER,40.65496171,-73.81783593,0,0.0
X3907,BROADWAY & W 252 ST,40.89787872,-73.89699493,15,407.26666666666665
R0101,CASTLETON AVE & HAVENWOOD RD,40.63317767,-74.09544525,4,380.25
Q7507,27 AVE & 18 ST,40.77284478,-73.92744327,14,360.2857142857143
B3951,BEDFORD AVE & ST MARKS AVE,40.67538563,-73.95336354,15,302.6
Q4149,MYRTLE AVE & CYPRESS HILLS ST,40.70110413,-73.89086542,24,229.0
B2027,BELMONT AVE & HENDRIX ST,40.67158145,-73.88909658,15,237.8
B4232,AVENUE S & VAN SICKLEN ST,40.60159537,-73.97436393,6,363.1666666666667
R8736,W SHORE XWAY S/B 1400' N OF ARDEN AVE,40.56319648,-74.1961937,10,328.1
X3735,BROADWAY & W 231 ST,40.87892364,-73.90478741,35,277.9142857142857
X5114,FOOD CNT DR BTW HALLECK ST & VITA RD,40.80744797,-73.87954805,0,0.0
R4272,EAGAN AVE & AMBOY RD,40.53809598,-74.17226703,6,248.0
