alarm_box_code,alarm_box_location,latitude,longitude,incident_count,average_response_time
Q1437,BEACH 145 ST & NEWPORT AVE,40.57331296,-73.86222905,5,316.2
Q1047,DINSMORE AVE & BAYPORT PL,40.60457594,-73.74944322,28,289.82142857142856
B1596,10 AVE & 20 ST,40.6552461,-73.98179569,10,323.4
Q7367,38 AVE & 12 ST,40.75811159,-73.94086199,19,328.2631578947368
Q9664,LEFFERTS BLVD & HILLSIDE AVE,40.70138963,-73.8315211,11,286.72727272727275
Q4173,S/S METROPOLITAN AVE 350' E OF 65 PL,40.71229151,-73.89292762,45,361.3777777777778
Q3160,S/S QUEENS BLVD & UNION TPK S,40.71412451,-73.83131989,110,260.3181818181818
Q8876,FOCH BLVD & INWOOD ST,40.67985759,-73.79552739,24,276.0
Q4396,GREENE AVE & ONDERDONK AVE,40.70634612,-73.91121183,45,249.44444444444446
Q8829,LAKEWOOD AVE & LIVERPOOL ST,40.69167126,-73.80176639,13,265.61538461538464
Q6441,74 AVE & 263 ST,40.7510286,-73.71373131,14,311.92857142857144
Q8521,JAMAICA AVE & 79 ST,40.69196169,-73.86331215,16,291.625
Q6279,BELL BLVD & 16 AVE,40.78544588,-73.77867644,21,374.3333333333333
B2576,CHESTER AVE & LOUISA ST,40.64253981,-73.98311929,10,267.2
Q4426,45 AVE & 168 ST,40.75595747,-73.79892658,7,326.14285714285717
R2722,FOREST HILL RD 1000' S ROCKLAND AV/RVFD,40.58611514,-74.14640144,2,466.0
M0362,MERCER ST & BLEECKER ST,40.72693132,-73.9966591,56,286.19642857142856
B0504,W/S COLUMBIA ST 500 FT S OF ATLANTIC AVE,40.69041242,-74.00023469,0,0.0
B2805,15 AVE & 67 ST,40.62215491,-73.9983325,37,256.4864864864865
B1848,EUCLID AVE & FULTON ST,40.68310383,-73.87410532,19,292.0
Q9295,CORONA AVE & 91 PL,40.74254668,-73.87370981,16,419.875
B1205,8 AVE & PROSPECT AVE,40.66013749,-73.98391793,32,264.0
B1208,PROSPECT PARK W & 14 ST,40.66159482,-73.9793506,43,259.06976744186045
B2872,20 AVE & 81 ST,40.60744495,-73.99530288,22,294.1818181818182
B2286,REMSEN AVE & AVENUE M,40.63368187,-73.89867745,10,294.1
B4270,KINGS HIGHWAY & E 17 ST,40.60953951,-73.95650189,22,266.40909090909093
B2793,14 AVE & BAY RIDGE PWAY,40.61895191,-74.00542327,21,229.23809523809524
X3543,WEBSTER AV AT PARKSIDE PL N OF E 205 ST,40.87355561,-73.87427968,2,348.5
R0731,PALMER AVE & LEXINGTON AVE,40.63098546,-74.13234839,11,289.54545454545456
Q8530,90 AVE & 80 ST,40.68801853,-73.86119398,24,424.6666666666667
B1867,BLAKE AVE & LINCOLN AVE,40.67201061,-73.86627573,4,207.25
Q5022,SAYRES AVE & MERRICK BLVD,40.69297233,-73.78023724,14,148.57142857142858
B2917,21 AVE & 62 ST,40.61691213,-73.98186818,13,290.38461538461536
R1844,SEAVER AVE BTW RICHMOND RD & JEFFERSON S,40.58650474,-74.10288487,34,285.97058823529414
Q3927,BONNEY LA & JORDAN DR,40.78578836,-73.78644363,4,467.25
Q4492,45 AVE & KISSENA BLVD,40.75224154,-73.82084929,62,312.7741935483871
Q0149,JFK - BLDG 214 BET BLDG 214 & BLDG 215,40.65301312,-73.81076349,0,0.0
X3443,BARKER AVE & BRITTON ST,40.86660824,-73.86915903,108,386.0925925925926
Q6229,CLINTONVILLE ST & LOCKE AVE,40.78468134,-73.80910683,10,274.0
M0623,7 AVE & W 24 ST,40.74476347,-73.99516072,96,355.5104166666667
Q4467,38 AVE & BOWNE ST,40.76213046,-73.82493624,77,306.38961038961037
B1799,HIGHLAND BLVD & HEATH PL,40.68274307,-73.89197475,2,238.5
Q7491,28 AVE & 43 ST,40.7643537,-73.91130548,41,334.780487804878
Q9387,41 AVE & 99 ST,40.74786891,-73.86562729,48,237.91666666666666
R4328,SHARROTT RD & BLOMINGDALE RD,40.53780117,-74.21790925,15,362.0
R0627,ST JOHNS AVE & ANDERSON ST,40.61147494,-74.06624515,4,226.25
B0477,FURMAN ST OPP PIER 2,40.69921211,-73.99675828,1,325.0
X2509,WESTCHESTER AVE & TIFFANY ST,40.82313435,-73.89488229,21,302.04761904761904
Q6205,7 AVE & COLLEGE PL,40.7908974,-73.84749738,11,399.1818181818182
B0587,3 AVE & STATE ST,40.68595825,-73.9802718,56,215.57142857142858
X3075,WHITE PLAINS RD & GUERLAIN ST,40.84004457,-73.86393748,40,339.425
Q7750,25 AVE & 80 ST,40.76285796,-73.88858932,3,338.3333333333333
R1316,WATERS AVE & BRYSON AVE,40.61790189,-74.1440621,1,343.0
Q5045,LIBERTY AVE & 187 ST,40.70404631,-73.76949369,12,334.9166666666667
B0119,BERRY ST & N 14 ST,40.7224595,-73.95477663,4,300.25
R3559,NE COR FOREST GREEN VILLAGE GREENS,40.5560127,-74.19551578,5,349.6
B0027,FRANKLIN ST & GREEN ST,40.73342568,-73.9581759,56,350.55357142857144
Q5573,JAMAICA AVE & 221 ST,40.71958573,-73.73314837,19,208.57894736842104
Q2047,158 AVE & 95 ST,40.66112287,-73.83837454,4,293.0
R3963,VETERANS RD W & CLAY PIT RD,40.54042076,-74.22478808,3,326.0
Q6281,39 AVE & 215 ST,40.76581421,-73.76904771,5,286.0
Q1255,BEACH CHANNEL DR & BEACH 87 ST,40.59050094,-73.81245028,7,438.7142857142857
R0776,BEEKMAN ST & LA GRANGE PL,40.6288811,-74.13977202,9,290.22222222222223
Q7555,21 ST & 22 RD,40.77992618,-73.91747547,10,303.7
B3718,LENOX RD & E 43 ST,40.65491646,-73.93751769,23,294.0
Q7280,GREENPOINT AVE & 44 ST,40.74136179,-73.9209563,20,304.0
X3247,RHINELANDER AVE & HOLLAND AVE,40.84780063,-73.8651178,18,252.27777777777777
Q5829,135 AVE & 245 ST,40.67081632,-73.73039046,4,357.25
Q2932,W/S VAN WYCK EXP EXT 800' S OF 77,40.71822925,-73.82640811,0,0.0
M1453,RIVERSIDE DR & W 122 ST,40.81262437,-73.96301573,24,311.0416666666667
B1370,COLUMBIA ST & LORRAINE ST,40.67462543,-74.00771093,150,257.26
B0306,BEDFORD AVE & S 9 ST,40.70871946,-73.96418486,18,326.3333333333333
Q0126,JFK - BLDG 208 SOUTH EAST CORNER,40.65496171,-73.81783593,0,0.0
X3907,BROADWAY & W 252 ST,40.89787872,-73.89699493,18,353.6666666666667
R0101,CASTLETON AVE & HAVENWOOD RD,40.63317767,-74.09544525,8,229.5
Q7507,27 AVE & 18 ST,40.77284478,-73.92744327,22,380.45454545454544
B3951,BEDFORD AVE & ST MARKS AVE,40.67538563,-73.95336354,17,268.94117647058823
Q4149,MYRTLE AVE & CYPRESS HILLS ST,40.70110413,-73.89086542,27,234.22222222222223
B2027,BELMONT AVE & HENDRIX ST,40.67158145,-73.88909658,14,260.85714285714283
B4232,AVENUE S & VAN SICKLEN ST,40.60159537,-73.97436393,13,406.9230769230769
R8736,W SHORE XWAY S/B 1400' N OF ARDEN AVE,40.56319648,-74.1961937,0,0.0
X3735,BROADWAY & W 231 ST,40.87892364,-73.90478741,56,272.76785714285717
X5114,FOOD CNT DR BTW HALLECK ST & VITA RD,40.80744797,-73.87954805,0,0.0
R4272,EAGAN AVE & AMBOY RD,40.53809598,-74.17226703,6,505.6666666666667
R0336,MORRISON AVE & OAKLAND AVE,40.62870228,-74.10977804,8,248.375
M1058,MADISON AVE & E 75 ST,40.7737328,-73.96401182,36,353.25
Q1618,CROSS BAY BLVD BETWEEN 5 RD & 6 RD,40.61066344,-73.81925435,5,518.2
R0289,GROVE ST & HYGEIA PL,40.62684829,-74.0816023,20,233.15
B0382,FLUSHING AVE & WAVERLY AVE,40.69775985,-73.96873949,11,267.0
X3389,HEATH AVE & W KINGSBRIDGE RD,40.87261988,-73.90467728,53,339.60377358490564
Q3703,168 ST & GCP N SVC RD,40.71756363,-73.79821172,0,0.0
Q6213,23 AVE & 146 ST,40.77830955,-73.82147799,3,299.3333333333333
B4234,S/S AVENUE T 60' W OF VAN SICKLEN ST,40.59901539,-73.9748075,9,333.77777777777777
M1534,W 131 ST & LENOX AVE/MALCOLM X BLVD,40.81156802,-73.94272057,83,333.2409638554217
B0664,DEKALB AVE & NOSTRAND AVE,40.69132931,-73.95175747,18,244.66666666666666
R4367,DRUMGOOLE RD W & MAGUIRE AVE,40.53026071,-74.21108822,1,233.0
Q6325,VAN ZANDT AVE & 244 ST,40.76145824,-73.73997808,4,315.0
Q0173,JFK - R/O HANGAR 10  RAMP,40.6552155,-73.80169,0,0.0
Q6151,38 AVE & 204 ST,40.76363411,-73.78210412,19,245.3684210526316
R2673,GUYON AVE & WHITEHALL ST,40.56264412,-74.12377578,4,487.5
Q9468,58 RD & 138 ST,40.74473542,-73.82741387,7,437.42857142857144
M0289,ATTORNEY ST & RIVINGTON ST,40.71882744,-73.98423174,16,232.75
B0069,GREENPOINT AVE & RUSSELL ST,40.73175033,-73.94551164,3,218.33333333333334
Q9245,MARTENSE AVE OPP 103 ST,40.74036345,-73.85645418,31,286.83870967741933
Q9206,57 AVE & 97 ST,40.7371631,-73.86404739,48,304.5416666666667
B0805,KNICKERBOCKER AVE & MADISON ST,40.69554112,-73.91260742,30,197.8
R4823,JOLINE AVE & JACOB ST,40.51036034,-74.23627185,16,280.5625
M1389,MORNINGSIDE DR & W 116 ST,40.80612088,-73.95935675,52,294.7307692307692
X4291,DEAN AVE & FAIRMOUNT AVE,40.83665697,-73.81850738,15,318.2
B1247,5 AVE & ST JOHNS PL,40.67841206,-73.97910561,48,258.8125
B2067,LIBERTY AVE & LOGAN ST,40.67729778,-73.87681751,48,210.125
Q2123,103 AVE & 89 ST,40.68080811,-73.85014804,16,317.8125
B0560,HOYT ST & SCHERMERHORN ST,40.68901798,-73.98615534,87,282.08045977011494
Q4038,SENECA AVE & CENTRE ST,40.69958387,-73.90223897,35,351.77142857142854
Q4988,KISSENA BLVD & 59 AVE,40.74062641,-73.81515006,21,388.14285714285717
R0756,PORT RICHMOND AVE & BENNETT ST,40.63821234,-74.13319918,15,222.6
B3967,AVENUE P & E 16 ST,40.61050371,-73.95766801,25,233.36
Q7784,31 AVE & 71 ST,40.75815848,-73.89626219,10,440.7
X2998,W BURNSIDE & SEDGWICK AVE,40.8549881,-73.91683152,83,224.48192771084337
R1275,STEUBEN ST & WEST FINGERBOARD RD,40.60100161,-74.07643745,5,250.2
Q0258,JFK - F/O BLDG 53 L/L DELTA AIR,40.64124412,-73.78615613,0,0.0
B3912,ATLANTIC AVENUE N/S & SACKMAN ST,40.67625174,-73.90603592,10,284.6
R2336,NORTH GANNON AVE & WILLOWBROOK RD,40.60856293,-74.14719647,5,327.6
Q9118,MAIN ST & 72 AVE,40.7266859,-73.82181989,13,333.84615384615387
Q6710,HILLSIDE AVE & 229 ST,40.73241811,-73.74061284,18,368.05555555555554
M1489,ST. NICHOLAS AVE & 126 ST,40.81144285,-73.95210125,61,266.0655737704918
Q4806,84 RD & 151 ST,40.71305767,-73.80896053,5,285.4
Q7803,NORTHERN BLVD & 57 ST,40.75361132,-73.90392281,17,339.3529411764706
M0228,ORCHARD ST & HESTER ST,40.71602305,-73.99130942,31,260.2258064516129
B0140,CONSELYEA ST & LEONARD ST,40.71491397,-73.94783287,18,288.55555555555554
Q4238,67 RD & 75 ST,40.71219532,-73.87754318,15,255.93333333333334
Q6493,UNION TURNPIKE & 260 ST,40.74705139,-73.71191609,28,267.2857142857143
R0887,VICTORY BLVD OPP HIGHLAND AVE,40.61965183,-74.09968484,3,502.3333333333333
Q6719,UNION TPK & 235 ST,40.73778788,-73.73668298,14,385.2142857142857
B0370,FLUSHING AVE & WALWORTH ST,40.6991929,-73.95518371,8,263.875
Q5328,POMPEII AVE & DUNTON ST,40.72201337,-73.764548,12,304.75
B1342,SMITH ST & HUNTINGTON ST,40.67540003,-73.99744703,31,215.51612903225808
M1630,AMSTERDAM AVE & W 146 ST,40.82590453,-73.94711685,102,324.54901960784315
Q3474,137 ST & LATIMER PL/34 AVE,40.76672532,-73.83042306,78,373.03846153846155
Q4837,85 DR & 152 ST,40.70984606,-73.80632762,3,245.66666666666666
B3102,AVENUE I & E 46 ST,40.63026853,-73.9319836,25,310.0
Q4375,COOPER AVE & CYPRESS AVE,40.69411085,-73.89736266,29,337.8965517241379
B0343,BROADWAY OPP WALTON ST,40.70366395,-73.94705205,42,269.14285714285717
M1695,FT WASHINGTON AV 100' N OF W 165 ST,40.84045169,-73.94285625,73,381.52054794520546
R0433,CENTRE AVE & WOODSIDE AVE,40.61849416,-74.08761198,1,300.0
B1953,COZINE AVE & VERMONT ST,40.6548496,-73.88568077,50,357.08
M0273,LEWIS ST & DELANCEY ST,40.71595121,-73.97890949,130,313.38461538461536
X4645,BRUCKNER BLVD S/B & JARVIS AVE,40.84316996,-73.82636593,8,297.875
M0160,LAFAYETTE & FRANKLIN STS,40.7167309,-74.00207772,50,342.98
B4049,SEAVIEW AVE & PENNSYLVANIA AVE/PAYNE AVE,40.64436316,-73.87757683,28,396.0
M0944,WEST END AVE & W 60 ST,40.77224189,-73.98999434,48,320.75
Q6330,MARATHON PWAY & THEBES AVE,40.76592678,-73.73592916,3,277.3333333333333
B0264,BUSHWICK AVE & GRAND ST,40.71196205,-73.94068803,52,310.2692307692308
Q5456,86 AVE & 211 ST,40.72784749,-73.75721151,3,364.3333333333333
R8712,W SHORE XWAY S/B 400' S BRIDGE AVE,40.60888806,-74.18249927,0,0.0
Q4856,CLINTONVILLE ST & 20 RD,40.77992512,-73.80600486,8,428.75
Q4582,58 AVE & 84 ST,40.72926256,-73.87737249,9,357.3333333333333
Q8721,140 AVE & 156 ST,40.66877907,-73.77874638,5,329.0
R0925,FOREST AVE & RICHMOND AVE,40.62510476,-74.14876805,35,273.51428571428573
Q6529,UNION TPK & 169 ST,40.72337492,-73.79930636,11,247.27272727272728
Q1182,SPRAYVIEW AVE & BEACH 32 ST,40.59273905,-73.76404947,11,309.90909090909093
R4629,AMBOY RD & ANDROVETTE AVE,40.53119491,-74.19313383,4,246.75
Q5933,WELLER AVE & 253 ST,40.65924768,-73.73474095,6,273.3333333333333
B1829,BLAKE AVE & MILFORD ST,40.67059163,-73.87610627,53,334.1320754716981
B0766,MYRTLE AVE & BLEECKER ST,40.69889324,-73.91752229,34,250.44117647058823
Q4156,METROPOLITAN AVE & TONSOR ST,40.71305763,-73.90878634,28,234.67857142857142
X2744,STEBBINS AVE & E 170 ST,40.83329151,-73.89419048,45,354.6666666666667
B3988,AVENUE U & E 7 ST,40.5979858,-73.96410667,25,255.36
M1926,WEST RD AT SPORTS PARK-ROOSEVELT IS,40.75974447,-73.95291718,0,0.0
X4258,JARVIS AVE & MIDDLETOWN RD,40.84449787,-73.82860501,58,343.91379310344826
Q8993,107 AVE & 127 ST,40.68621048,-73.81666141,18,259.5
R0567,MANOR RD & STURGESS ST,40.61590631,-74.12330355,8,346.375
X2145,WILLOW AVE & E 138 ST,40.80422182,-73.91133835,67,267.25373134328356
R4218,KOCH BLVD & RETFORD AVE,40.53741657,-74.16103898,8,452.75
R2094,OTIS AVE & HYLAN BLVD,40.57321988,-74.10699164,9,359.44444444444446
Q5194,PENELOPE AVE & 74 ST,40.7164129,-73.88114279,16,421.1875
Q6257,32 AVE & 202 ST,40.77022621,-73.78755963,5,240.8
B2690,11 AVE & 58 ST,40.6326451,-74.00176327,16,261.5625
M1810,10TH AVE AND SCOTT SQUARE,40.86484592,-73.91896033,55,344.5090909090909
X3470,ESPLANADE & LACONIA AVE,40.85873631,-73.85599179,10,399.6
R4518,MAIN ST & ELLIS ST,40.51351234,-74.25114879,8,297.625
R0320,N MADA AVE & DE KAY ST,40.63268674,-74.10734726,8,286.5
B2337,CLARENDON RD & E 53 ST,40.64461355,-73.92668925,28,282.5357142857143
Q6867,119 AVE & 226 ST,40.69025503,-73.73659488,7,335.7142857142857
X2898,WESTCHESTER AVE & WHEELER AVE,40.82851167,-73.88011211,86,441.86046511627904
Q6186,46 RD & OCEANIA ST,40.75630057,-73.77294715,11,395.54545454545456
M0249,FDR DR & CHERRY ST,40.71240753,-73.97801702,16,340.75
B1555,MCDONALD AVE & TERRACE PL,40.65341634,-73.98145294,8,297.25
Q5515,HILLSIDE AVE & 210 ST,40.72308761,-73.75654653,5,354.6
B1022,TROY AVE OPP HAWTHORNE ST,40.65869757,-73.93694793,20,302.4
B2514,AVENUE C & E 2 ST,40.64045501,-73.9777986,21,278.04761904761904
R1587,VICTORY BLVD & BRENTON PL,40.6136618,-74.11513227,5,309.8
X4603,UNIONPORT RD E/S 170' S OF RYAN OVAL,40.83764341,-73.85918007,24,345.5833333333333
Q4900,SUTPHIN BLVD & 112 AVE,40.68747068,-73.79477837,30,329.3333333333333
Q7862,34 AVE & 85 ST,40.75402415,-73.8822464,29,280.8965517241379
M1712,HAVEN AVE & W 171 ST,40.84460061,-73.94245911,42,416.0952380952381
B1430,5 AVE & 21 ST,40.66134895,-73.99342089,19,364.4736842105263
X2807,STORY AVE & EVERGREEN AVE,40.82143107,-73.87940391,32,362.03125
Q9781,HARDING XWAY S & SPRINGFIELD BLVD,40.74903806,-73.75653706,24,280.5
X3185,GRAND AVE & W 182 ST,40.85769894,-73.90651049,54,258.462962962963
Q5732,NASHVILLE BLVD & 193 ST,40.68502067,-73.75330786,22,337.77272727272725
M0579,AVE OF AMERICAS & 18 ST,40.73987347,-73.99481427,37,282.86486486486484
B1938,LORING AVE BTW AUTUMN AVE & ELDERTS LA,40.66758267,-73.86459393,102,236.0392156862745
X3623,BRONXWOOD AVE & TILDEN ST,40.87686042,-73.85975142,56,336.39285714285717
B2672,2 AVE & 54 ST,40.64685276,-74.01925526,24,259.625
R0642,HOPE AVE 200' E OF BEETHOVEN ST,40.60791908,-74.06948698,4,220.0
X3100,CROTONA PWAY & E 179 ST,40.84446623,-73.88479355,68,291.36764705882354
R1215,CAPODANNO BLVD & SAND LA,40.59034202,-74.06662559,41,235.7560975609756
R3385,ARTHUR KILL RD & WOODROW RD,40.56523798,-74.18139492,27,283.14814814814815
M0309,THOMPSON ST & BROOM ST,40.72344932,-74.00382929,19,364.7368421052632
Q4063,SENECA AVE & HIMROD ST,40.70631611,-73.91362003,21,170.47619047619048
B0624,CLERMONT AVE & FULTON ST,40.68415736,-73.96906202,67,251.88059701492537
Q9646,93 AVE & 113 ST,40.69339272,-73.83342182,6,322.1666666666667
B3936,FARRAGUT RD & E 28 ST,40.63617196,-73.94992482,20,185.5
Q5576,94 AVE & 222 ST,40.72183187,-73.73304973,8,227.125
Q1041,BEACH CHANNEL DR & BEACH 74 ST,40.59076855,-73.80224559,2,188.0
M1524,ST NICHOLAS AVE & W 130 ST,40.81379998,-73.94986219,89,300.7865168539326
R1576,TODT HILL RD & OCEAN TERR,40.60213666,-74.11487058,5,593.8
Q0199,JFK - BLDG 147 TELEPHONE CO,40.6556747,-73.79205543,0,0.0
Q2211,94 AVE & 150 ST,40.70027912,-73.80353446,7,217.57142857142858
B2674,2 AVE & 56 ST,40.6457332,-74.02041783,26,251.3846153846154
Q5493,87 AVE & 260 ST,40.73171319,-73.70623432,11,474.54545454545456
Q6531,UNION TPK & 167 ST,40.72274453,-73.80120149,10,303.4
B0520,HENRY ST & DEGRAW ST,40.68481599,-73.99908066,31,410.35483870967744
Q9102,JEWEL AVE/VAN ARSDALE AVE & MAIN ST,40.72994653,-73.8232822,25,373.72
R1999,WILLOWBROOK RD & VICTORY BLVD,40.61015135,-74.14696864,14,295.2857142857143
Q3283,GCP N SVC RD & DITMARS BLVD,40.76734249,-73.88766744,2,352.0
Q9289,53 AVE & JUSTICE AVE,40.73722534,-73.87569371,27,230.44444444444446
Q4016,CYPRESS AVE & DECATUR ST,40.69622027,-73.8998698,22,280.95454545454544
X3189,KING BLVD & W 183 ST,40.85960754,-73.90777321,152,328.01973684210526
Q4633,43 AVE & HAMPTON ST,40.74331098,-73.87450515,10,229.3
R0377,BROADWAY & WAYNE ST,40.63806247,-74.11765723,11,231.72727272727272
Q8590,91 AVE & 97 ST,40.69081358,-73.84686884,8,262.875
Q4744,FRANCIS LEWIS BLVD & 24 RD,40.77519073,-73.79853009,6,619.5
M1727,BROADWAY & W 177 ST,40.84765939,-73.93813862,84,298.1309523809524
Q4386,BOOTH MEMORIAL AVE & 162 ST,40.74205072,-73.80635527,3,385.6666666666667
Q7936,B'WAY & DONGAN AVE,40.74046742,-73.87897158,39,302.12820512820514
M1760,AMSTERDAM AVE & W 185 ST,40.85052247,-73.92920095,53,300.8867924528302
Q7911,WOODSIDE AVE & 65 PL,40.7434873,-73.8990741,35,322.8857142857143
Q4112,HARMAN ST & TONSOR ST,40.71139712,-73.90724247,22,210.86363636363637
Q9439,KISSENA BLVD & LABURNUM AVE,40.74937274,-73.81764318,14,327.7142857142857
X2559,FOREST AVE & HOME ST,40.8281976,-73.90205539,43,334.4418604651163
Q4817,JAMAICA AVE & 153 ST,40.70273797,-73.80228555,45,274.5111111111111
Q8821,109 AVE & 139 ST,40.68750822,-73.80665632,15,312.1333333333333
Q2025,102 ST 600' S OF 160 AVE,40.6572757,-73.83063498,2,421.5
B2205,WILLMOHR ST & E 93 ST,40.65584225,-73.91957807,77,301.5584415584416
B1731,ATLANTIC AVE & PENNSYLVANIA AVE/PAYNE AV,40.67592225,-73.89676371,42,234.47619047619048
Q2816,256 ST & CRAFT AVE,40.65052282,-73.73308432,9,349.8888888888889
R0528,FAIRVIEW AVE & ELLSWORTH PL,40.61411211,-74.11837327,2,377.5
Q6924,33 AVE & 172 ST,40.76722336,-73.7936128,7,467.0
M1088,MADISON AVE & E 79 ST,40.77632017,-73.96212454,40,411.025
B0648,MYRTLE AVE & FRANKLIN AVE,40.69436584,-73.95799733,59,251.01694915254237
Q9147,68 DR & 110 ST,40.72630033,-73.84359368,2,705.5
B2439,AVENUE D & E 29 ST,40.64088595,-73.94948618,63,219.88888888888889
R1961,VICTORY BLVD & CANTERBURY AVE,40.60891399,-74.15308051,55,329.0181818181818
X2258,LEGGETT AVE & FOX ST,40.81428968,-73.89972793,87,284.71264367816093
B3924,AVENUE J & E 34 ST,40.62718929,-73.94309302,23,262.60869565217394
B1287,5 AVE & 19 ST,40.66246874,-73.99225494,38,285.3421052631579
Q4205,59 AVE & FRESH POND RD,40.71940716,-73.90249737,12,334.0
B3663,BARLETT PL & HYMEN CT,40.58940845,-73.92616093,9,464.77777777777777
M2034,VESEY PL & RIVER TERR,40.71542104,-74.01673885,5,373.8
R4758,LORETTO LA & HYLAN BLVD,40.50937282,-74.21997874,0,0.0
B0796,BUSHWICK AVE & FLUSHING AVE,40.70190997,-73.93698167,31,256.6774193548387
R2888,WINDSOR AVE & EDINBORO RD/RVFD,40.57711289,-74.13813847,6,388.3333333333333
X2696,ROSEDALE AVE & LAFAYETTE AVE,40.82088023,-73.86669582,22,276.6818181818182
B3811,HICKS ST (WEST SIDE) AT RAPELYE ST,40.68066335,-74.00328889,0,0.0
Q6819,114 AVE & 227 ST,40.70164682,-73.73044875,15,383.26666666666665
Q4516,20 AVE & 119 ST,40.78167882,-73.84866809,4,305.75
B0917,SCHENECTADY AVE & BERGEN ST,40.67519004,-73.93329805,75,287.7866666666667
M1750,CABRINI BLVD & W 186 ST,40.85467705,-73.9386517,25,387.12
Q6221,WILLETS PT BLVD & W/S CLEARVIEW XWAY,40.7877318,-73.79047308,0,0.0
M1776,WADSWORTH AVE & W 191 ST,40.8560743,-73.93039924,76,372.39473684210526
B3564,N/S SURF AVE BTW W 10 ST & W 12 ST,40.57561135,-73.978655,26,255.53846153846155
B3580,BRIGHTON BEACH AVE & OCEAN PWAY,40.57643733,-73.96803866,80,261.7
M0114,WEST ST & CHAMBERS ST,40.7171761,-74.01286663,24,334.0833333333333
X4445,PALMER AVE & BOSTON RD,40.88193908,-73.83698744,9,375.8888888888889
R1489,422' N OF OLYMPIA BLVD & SEA VIEW AVE,40.58292136,-74.08525557,12,339.5
R1434,NORTH RAILROAD AVE & CORNELIA ST,40.59434617,-74.08977769,0,0.0
B0453,ADAMS ST & TILLARY ST,40.69619481,-73.98868476,15,312.2
X2215,AUSTIN PL & E 147 ST,40.81026474,-73.90398405,3,404.6666666666667
Q1379,ROCKAWAY BEACH BLVD & BEACH 116 ST,40.57981238,-73.83720034,68,190.01470588235293
M0223,CHERRY ST & JEFFERSON ST,40.71138347,-73.98831193,173,346.5086705202312
B0484,REMSEN ST & MONTAGUE TERRACE,40.69498299,-73.99769914,16,249.6875
M0147,GREENWICH ST & HARRISON ST,40.71880203,-74.01040127,55,343.8545454545455
B1814,JAMAICA AVE & SHEPHERD AVE,40.68497257,-73.88304165,11,313.54545454545456
M1326,MANHATTAN AVE & W 109 ST,40.80058567,-73.96006508,60,292.2
B0715,BROADWAY OPP LEWIS AVE,40.69845874,-73.9376959,92,276.3369565217391
B2954,23 AVE & 64 ST,40.6130994,-73.97857354,61,222.08196721311475
B2611,FOOT OF 52 ST,40.65098873,-74.02292563,0,0.0
X3318,WALTON AVE & E 184 ST,40.86026598,-73.90163307,109,336.5045871559633
X2961,MACOMBS RD & W 176 ST,40.84900596,-73.9161272,34,338.7647058823529
R0565,RICE AVE & MANOR RD,40.61736934,-74.12362598,8,275.125
B0696,DEKALB AVE & FORT GREENE PL,40.68977293,-73.97709802,107,305.41121495327104
B3014,AVENUE L & E 18 ST,40.62071394,-73.95763205,29,318.17241379310343
R1179,GOETHALS RD N 700' W OF FOREST AVE,40.62663585,-74.17896776,3,513.0
Q6042,95 AVE & 118 ST,40.69213306,-73.82804407,22,234.77272727272728
Q4283,JUNIPER VALLEY RD & 69 ST,40.71475639,-73.88717853,14,328.42857142857144
M1022,PARK AVE & E 70 ST,40.76979576,-73.96478172,40,327.45
R2444,AMBOY RD & GUYON AVE/RVFD,40.56527529,-74.12979966,13,325.46153846153845
Q7404,NEWTOWN RD & 50 ST,40.7545566,-73.91149801,48,342.5833333333333
B3642,ORIENTAL BLVD & NORFOLK ST,40.5783759,-73.93886837,49,468.46938775510205
Q1324,BEACH CHANNEL DR & BEACH 84 ST S/S RR,40.58981144,-73.80989982,0,0.0
Q4483,FRANKLIN AVE & KISSENA BLVD,40.75548753,-73.82471754,56,310.39285714285717
X2442,RYAWA AVE & DRAKE ST,40.80549626,-73.88027509,0,0.0
X3645,LACONIA AVE & E 216 ST,40.87810328,-73.85338346,4,312.75
R0231,MURRAY HULBERT AVE & HANNAH ST N,40.6366259,-74.07353016,4,315.75
X3584,RESERVOIR AVE & W 197 ST,40.8716687,-73.89779625,21,386.7142857142857
B0977,WASHINGTON AVE & STERLING PL,40.6745725,-73.96313778,81,207.54320987654322
R3734,ROSSVILLE AVE & GRAFE ST,40.55113245,-74.21169356,20,281.1
Q2086,SUTTER AVE & 79ST,40.67478555,-73.85730632,9,291.44444444444446
B0145,MANHATTAN AVE & BAYARD ST,40.7195838,-73.94698955,32,220.625
Q0046,LGA - DELTA TERM-VIA 94 ST,40.76920206,-73.86198251,1,409.0
Q9338,41 AVE & 111 ST,40.75089123,-73.85547891,19,288.4736842105263
X2867,WATSON AVE & CROES AVE,40.82717042,-73.8701153,62,331.0806451612903
R2992,RICHMOND AVE 500' S OF INDEPENDENCE AVE,40.57249951,-74.16994389,0,0.0
R1034,WESER AVE & CLOVE RD,40.60562228,-74.08592898,21,195.76190476190476
X3971,MARTHA AVE & E 237 ST,40.89920558,-73.86509252,9,370.55555555555554
R4845,BILLOP AVE & LORETTO ST,40.50020812,-74.2381019,5,407.4
Q6241,11 AVE & 150 ST,40.79148381,-73.81485868,15,309.2
M1796,ACADEMY ST & VERMILYEA AVE,40.86536547,-73.92438411,120,240.30833333333334
