alarm_box_code,alarm_box_location,latitude,longitude,incident_count,average_response_time
Q7574,20 AVE & 23 ST,40.78334292,-73.9114216,5,333.6
Q2130,107 AVE & 90 ST,40.6782671,-73.84793226,10,334.4
M0582,11 AVE & W 18 ST,40.74541656,-74.00819935,4,312.0
Q9313,TRAFFIC OVAL S OF NORTHERN BLVD SHEA STAD,40.75785689,-73.84942556,0,0.0
R1834,BUEL AVE & LACONIA AVE,40.58429903,-74.09156805,3,292.0
B0160,DEBEVOISE AVE & JACKSON ST,40.71764277,-73.93846134,81,312.8024691358025
Q5049,102 AVE & FARMERS BLVD,40.70799573,-73.7677627,11,265.1818181818182
Q7415,34 AVE & 41 ST,40.75630322,-73.92006214,32,364.28125
Q5653,MURDOCK AVE & 205 ST,40.701166,-73.75022047,15,323.6
X4982,TIBBETT AVE & W 244 ST,40.89113382,-73.90120606,1,294.0
B2061,GLENMORE AVE & BARBEY ST,40.67438426,-73.887938,12,268.8333333333333
R1608,FLAGG PL & EASTENTRY RD,40.5891607,-74.10284384,3,430.3333333333333
R0247,BAY ST & SWAN ST,40.63519418,-74.07546906,8,238.75
B1964,COZINE AVE & GEORGIA AVE,40.65341857,-73.88896986,3,274.3333333333333
Q8611,MERRICK BLVD & 129 AVE,40.68079865,-73.76387281,11,315.90909090909093
Q9122,77 AVE & 138 ST,40.72089839,-73.82344893,9,309.55555555555554
M0948,LEXINGTON AVE & E 61 ST,40.76348024,-73.96727127,40,309.15
B3146,RALPH AVE & DITMAS AVE,40.64470763,-73.91995063,13,264.0769230769231
M1657,AMSTERDAM AVE & W 152 ST,40.82965101,-73.94438083,84,375.7857142857143
Q7886,35 AVE & 82 ST,40.75178781,-73.88468368,26,303.2692307692308
R1561,LAGUARDIA AVE & SCHMIDT LA,40.6090735,-74.11819698,41,360.4634146341463
Q6119,35 AVE & 209 ST,40.76770186,-73.77922975,5,255.4
Q7158,42 RD & 24 ST,40.75024137,-73.9420718,11,433.1818181818182
B3778,CHESTER AVE & TEHAMA ST,40.6438125,-73.98397577,20,321.85
Q9216,50 AVE & 97 PL,40.74224583,-73.86513747,9,313.44444444444446
M0959,CENTRAL PARK W & W 63 ST,40.77052837,-73.98011182,33,321.030303030303
Q7330,BARNETT AVE & 43 ST,40.74915896,-73.92034233,2,257.5
M1702,AUDUBON AVE & W 168 ST,40.84048649,-73.93836447,39,303.6923076923077
Q3124,N/S QUEENS BLVD & DONGAN AVE,40.73802683,-73.88241652,116,270.0258620689655
Q5330,MURDOCK AVE & 177 ST,40.69438287,-73.77337644,4,391.5
Q5123,COOPER AVE & 88 ST,40.71077691,-73.86500982,6,372.6666666666667
Q4653,43 AVE & NATIONAL ST,40.74690623,-73.86370342,32,196.0
Q2963,78 RD & VLEIGH PL,40.71870218,-73.82092193,2,230.0
B2333,CLARKSON AVE & E 56 ST,40.65697982,-73.92514155,8,269.625
R3883,WINCHESTER AVE & OAKDALE ST,40.54242381,-74.16095235,10,410.9
R0135,FOREST AVE & HAVENWOOD RD,40.63172344,-74.09592042,2,188.0
Q6495,UNION TURNPIKE & 263 ST,40.74831199,-73.70953285,5,276.8
R0523,SLOSSON AVE & DRAKE AVE,40.61919279,-74.11850616,2,279.0
Q0136,JFK - BLDG 146 BERGEN DR & 130 PL,40.6586109,-73.81159843,0,0.0
Q1638,165 AVE & 86 ST,40.64821123,-73.84389951,3,269.6666666666667
Q6919,CROCHERON AVE & 172 ST,40.7630088,-73.79419029,4,239.75
Q9684,89 AVE & 127 ST,40.69920684,-73.82299172,10,245.2
B1778,GLENMORE AVE & WARWICK ST,40.67464761,-73.88616544,14,253.07142857142858
M0496,LEXINGTON AVE & E 21 ST,40.73821901,-73.98567438,27,311.0
M1217,MADISON AVE & E 93 ST,40.78529743,-73.95556988,26,362.7692307692308
Q0169,JFK - CARGO PLZ BLDG 86 N/E COR,40.65963086,-73.79543307,0,0.0
B3930,E NEW YORK AVE & JUNIUS ST,40.67520675,-73.90438793,72,301.52777777777777
R0937,GRANITE AVE & RICHMOND TERR,40.63758082,-74.14700275,11,323.3636363636364
Q6982,48 AVE & 215 ST,40.75574571,-73.76614953,4,340.0
Q4305,15 AVE & 146 PL,40.78644542,-73.81922911,4,320.75
R2645,8 ST & PETER AVE,40.56590181,-74.12274258,8,358.625
Q1156,BAY 24 ST 300' N OF MOTT AVE,40.60766672,-73.76200435,6,468.5
X3371,FORDHAM RD & WASHINGTON AVE,40.86030936,-73.88905843,13,274.0769230769231
Q1174,BROOKHAVEN AVE & BEACH 30 ST,40.59782287,-73.7633345,13,354.46153846153845
R1776,BRIELLE AVE AND COUNTY HOUSE RD,40.59453503,-74.13510177,63,429.4920634920635
B1344,COURT ST & 4 PL,40.67786602,-73.99806763,18,318.77777777777777
R0469,CHESTNUT AVE & TOMPKINS AVE,40.61559812,-74.07368706,20,225.45
Q4001,29 AVE & 216 ST,40.77665362,-73.77030522,10,401.5
B0353,THROOP AVE & WHIPPLE ST,40.70109139,-73.9450143,17,222.7058823529412
X2802,HAVEMEYER AVE & STORY AVE,40.8258677,-73.8464698,7,437.85714285714283
X3917,POST RD & W 253 ST,40.89974015,-73.89817621,1,304.0
Q5500,91 AVE & 212 PL,40.7210169,-73.74838578,8,518.375
Q1592,N SVR RD HARDING XWAY & 212ST,40.7468263,-73.76525561,0,0.0
B0260,MANHATTAN AVE & DEVOE ST,40.71363725,-73.94594878,19,257.57894736842104
R0663,GARFIELD AVE & LINCOLN PL,40.60445108,-74.06724353,0,0.0
B3748,OCEAN AVE & CROOKE AVE,40.65317301,-73.96159671,73,341.13698630136986
B1509,MC DONALD AVE & VANDERBILT ST,40.65159173,-73.98110912,5,300.8
B1481,10 AVE & 50 ST,40.63845588,-73.99930445,27,347.6666666666667
Q1995,123 AVE & 146 ST,40.67551373,-73.79245291,19,227.57894736842104
B1747,DUMONT AVE & VAN SICLEN AVE,40.66712017,-73.8888892,20,266.75
B3939,FARRAGUT RD & E 46 ST,40.63721681,-73.93273434,15,289.73333333333335
Q6972,201 ST & 43 AVE,40.75811907,-73.78246571,10,283.4
B0324,HARRISON AVE & HEWES ST,40.70610902,-73.95379418,13,214.84615384615384
Q5430,JAMAICA AVE & 216 ST,40.7175308,-73.7388891,16,234.125
X4808,ALLERTON AVE & THROOP AVE,40.86534847,-73.85101585,15,335.93333333333334
B2621,8 AVE & 61 ST,40.63491234,-74.01016057,26,342.88461538461536
Q6705,UNION TPK & SPRINGFIELD BLVD,40.73590355,-73.74649084,21,387.9047619047619
M1920,GARDEN OF COLER HOSP W/S RSVLT IS,40.77053332,-73.9429216,0,0.0
R0189,BARD AVE & SOUTH ST AUSTINS PL,40.63567194,-74.10682712,31,309.2903225806452
R3627,ARDEN AVE & ANNADALE RD,40.54448691,-74.17649872,18,268.1666666666667
B0050,MC GUINNESS BLVD & HURON ST,40.73327949,-73.95212813,40,255.9
Q5901,136 AVE & 246 ST,40.66922165,-73.73026567,0,0.0
X4496,ASCH LOOP & ALCOTT PL/CO-OP CITY,40.87152996,-73.83037679,111,249.16216216216216
B4293,SHELL RD & AVENUE Y,40.58794152,-73.97433592,2,304.5
Q8880,FOCH BLVD & 139 ST,40.67794341,-73.80229008,13,261.53846153846155
B0538,COURT ST & BUTLER ST,40.68510014,-73.99457807,17,348.8235294117647
Q4042,CYPRESS AVE & WOODBINE ST,40.70124433,-73.90810117,20,292.3
R4803,AMBOY RD 200' E OF BETHEL AVE,40.51517487,-74.23425153,2,334.5
R1255,HICKORY AVE & HYLAN BLVD,40.59761512,-74.07489802,7,274.0
Q7298,WOODSIDE AVE & 60 ST,40.74511985,-73.90448753,12,317.75
B1678,FULTON ST & SACKMAN ST,40.67801222,-73.90597087,15,236.33333333333334
Q7644,18 AVE & 211 ST,40.78205798,-73.78161707,41,438.2926829268293
M0313,MERCER ST & BROOME ST,40.72218306,-74.00065641,36,302.3333333333333
R0787,DIXON AVE & VAN RIPER ST,40.62731662,-74.1431179,18,380.6666666666667
Q7904,43 AVE & 61 ST,40.74274048,-73.90369,11,288.54545454545456
Q6952,33 AVE & MURRAY LA,40.76879479,-73.81354775,12,339.3333333333333
B2652,7 AVE & 51 ST,40.64188428,-74.00649699,27,304.4074074074074
M1575,MADISON AVE & E 137 ST,40.81349489,-73.93536877,13,336.46153846153845
M2017,BATTERY PL & 2 PL,40.70683987,-74.01757437,11,340.0
M2029,LIBERTY ST 250'W OF SOUTH END AVE,40.7118882,-74.016571,9,264.77777777777777
Q4575,20 AVE & 127 ST,40.78169142,-73.84140929,37,346.86486486486484
B0524,HICKS ST & CONGRESS ST,40.68921285,-73.99863011,7,306.0
B1365,DWIGHT ST & BEARD ST,40.67315822,-74.01243049,27,306.037037037037
Q6160,BELL BLVD & 41 AVE,40.76360009,-73.77096903,24,217.0
X3177,WASHINGTON AVE & E 182 ST,40.85434106,-73.89405797,88,299.35227272727275
X4828,WILLETT AVE & E 213 ST,40.87958708,-73.86642127,30,291.93333333333334
Q7560,21 ST OPP 21 DR,40.78100188,-73.91617138,1,344.0
X3113,W BURNSIDE AVE & ANDREWS AVE,40.85381088,-73.91384895,88,324.125
B1761,ARLINGTON AVE & SCHENCK AVE,40.68000875,-73.89031031,10,360.9
Q2691,137 AVE & 171 ST,40.67279563,-73.76941053,20,387.2
X3424,WARING AVE & MATTHEWS AVE,40.86125891,-73.86271377,9,420.44444444444446
Q8657,119 AVE & 165 ST,40.68315221,-73.78029528,14,365.2857142857143
M1821,BROADWAY AND 212TH ST,40.86848185,-73.91856037,30,443.06666666666666
B0032,FRANKLIN ST & MILTON ST,40.72916951,-73.95747834,19,250.05263157894737
X2490,HPTM AVE E & 3 ST VIA HALLECK ST ENT,40.81531945,-73.87755939,0,0.0
Q4052,ONDERDONK AVE & GROVE ST,40.70503175,-73.90898885,15,292.46666666666664
B2686,8 AVE & 58 ST,40.6366349,-74.00837089,34,377.44117647058823
B2041,LOUISIANA AVE & DEWITT AVE,40.65669284,-73.89463078,17,374.2352941176471
M0109,CHURCH ST & MURRAY ST,40.71379595,-74.00883196,33,270.45454545454544
Q2030,CROSS BAY BLVD & 160 AVE,40.65749906,-73.83946536,38,232.55263157894737
Q3757,69 AVE & 71 CRESCENT 150' E OF 192 ST,40.73627969,-73.77986677,16,395.375
Q7837,NORTHERN BLVD & 86 ST,40.75595159,-73.88164813,20,221.7
Q0029,LGA - 85 ST-50' N OF GCP EXTENSION,40.76816265,-73.88517222,0,0.0
R0646,CLIFF ST & WATER FRONT,40.61127777,-74.06053225,10,298.8
R0714,JEWETT AVE & BACHE ST,40.6283369,-74.1306922,3,299.0
B0572,BOND ST & DEGRAW ST,40.68121712,-73.9886992,9,329.22222222222223
Q9632,91 AVE & 112 ST,40.6946931,-73.83504276,11,290.6363636363636
Q6425,61 AVE & 244 ST,40.75574819,-73.73676207,8,389.0
Q1667,163 AVE & 86 ST,40.65187753,-73.84481223,9,254.44444444444446
R1948,ARLENE COURT & ADA DRIVE,40.6206412,-74.15921099,7,368.2857142857143
Q9534,CLYDE ST & THORNTON PL,40.72277419,-73.85774454,14,373.14285714285717
Q7354,38 AVE & 34 ST,40.75255535,-73.92971027,4,410.25
M1133,PARK AVE & E 82 ST,40.77743595,-73.95890826,28,338.5357142857143
R2667,GUYON AVE & AMHERST AVE,40.55821143,-74.11644203,1,317.0
R3293,ARTHUR KILL RD & GIFFORDS LA/RVFD,40.56354805,-74.15587492,7,560.2857142857143
B1086,BEDFORD AVE & MIDWOOD ST,40.65972923,-73.95680049,29,240.82758620689654
X3640,BRONXWOOD AVE & E 216 ST,40.87963672,-73.85822195,17,367.88235294117646
R0137,RANDALL AVE & DELAFIELD AVE,40.63284777,-74.09913819,3,332.6666666666667
M0206,MONROE ST & MARKET ST,40.71159321,-73.9942628,51,351.2549019607843
Q2022,134 RD & 97 ST,40.67488434,-73.83938264,4,455.5
R0214,HOWARD AVE & GRETA PL,40.6226186,-74.08854473,3,409.3333333333333
B0513,VAN BRUNT ST & SACKETT ST,40.68566813,-74.00485242,3,394.6666666666667
B0090,NORMAN AVE & ECKFORD ST,40.72599923,-73.9500295,31,264.7741935483871
B2739,5 AVE & 91 ST,40.61859355,-74.02870075,15,217.6
Q6144,32 AVE & CLEARVIEW XWAY W SVC RD,40.77132322,-73.78416724,2,350.5
M1292,PARK AVE & E 104 ST,40.79162232,-73.94884622,187,351.6470588235294
Q6133,204 ST & 46 RD,40.75500577,-73.77774428,3,290.6666666666667
Q4090,GRAND AVE & 47 ST,40.71679515,-73.92153811,10,296.3
R0773,CLINTON PL AND TREADWELL AVE,40.63302885,-74.13942705,2,218.0
B2448,GLENWOOD RD & BEDFORD AVE,40.63342793,-73.95297381,32,206.03125
M1501,2 AVE & E 127 ST,40.8040651,-73.93266304,22,322.1363636363636
Q9431,JEWEL AVE/VAN ARSDALE AVE & 161 ST,40.73203242,-73.80778095,12,295.0
X4433,BAYCHESTER AV 500' N OF CO-OP CTY BLVD,40.88041949,-73.83102373,1,230.0
Q5099,MYRTLE AVE & 69 PL,40.70185979,-73.88190964,17,239.35294117647058
M1412,MANHATTAN AVE & W 118 ST,40.80633651,-73.95586922,46,291.2826086956522
B2979,AVENUE O & E 5 ST,40.61178029,-73.96952014,39,273.94871794871796
Q5119,70 AVE & 68 ST,40.70500128,-73.88603716,13,266.15384615384613
B1975,SUTTER AVE & DREW ST,40.67420796,-73.86207433,10,217.2
B0377,PARK AVE & STEUBEN ST,40.69578807,-73.96362959,13,267.3076923076923
Q2216,S/S QUEENS BLVD & 63 ST,40.74098658,-73.90248656,79,257.5189873417722
Q3279,GCP S SVC RD & 80 ST,40.76603021,-73.88906442,2,283.0
Q7846,B'WAY & 72 ST,40.74752545,-73.893678,24,388.9166666666667
R0243,BAY ST & UNION PL,40.6277645,-74.07628569,16,190.875
X2529,KING BLVD & W 165 ST,40.83450471,-73.93035513,146,385.36301369863014
B2891,BENSON AVE & 20 AVE,40.60262628,-74.00045471,21,301.95238095238096
M0144,WORTH ST & BAXTER ST,40.71436505,-74.00045463,9,398.77777777777777
Q5687,HOLLIS AVE & 211 ST,40.70913318,-73.74681879,9,283.44444444444446
Q3883,56 AVE & 228 ST,40.75489794,-73.75244936,2,480.0
R4197,SHARROTTS RD & ARTHUR KILL RD,40.53839952,-74.23728927,18,456.27777777777777
Q1240,ALMEDA AVE AND BEACH 72 STREET,40.59672545,-73.80106471,8,364.875
Q5063,119 AVE & 146 ST,40.67874878,-73.79399271,13,266.3076923076923
B4022,FLATLANDS AVE & ASHFORD ST,40.65707318,-73.87661065,17,379.70588235294116
Q1946,110 AVE & 160 ST,40.69252623,-73.79095392,44,288.40909090909093
M1071,AMSTERDAM AVE & W 77 ST,40.78183899,-73.97928495,40,308.95
Q6216,149 ST & WILLETS PT BLVD,40.77639831,-73.81764297,12,301.6666666666667
B1524,BEVERLEY RD & E 5 ST,40.64315263,-73.9754666,22,274.77272727272725
B2935,AVENUE J & E 14 ST,40.62507873,-73.96231882,31,379.03225806451616
Q7399,NORTHERN BLVD & 46 ST,40.75389159,-73.91650535,5,382.6
X2900,SELWYN AVE & E 173 ST,40.84382408,-73.91036644,19,309.2631578947368
B1613,UTICA AVE & PROSPECT PL,40.67325678,-73.93069773,98,266.01020408163265
Q1327,SHORE FRONT PWAY & BEACH 83 ST,40.58582997,-73.80883355,2,201.5
Q7733,31 AVE & 102ND ST,40.76121159,-73.86722894,9,318.3333333333333
M0172,LAFAYETTE & WALKER STS,40.7179319,-74.00098818,85,307.56470588235294
Q0211,JFK - BLDG 139 W HANGAR & COMISSARY RDS,40.65622242,-73.81509897,0,0.0
R1476,CROMWELL AVE & HYLAN BLVD,40.5876346,-74.09111748,7,302.0
Q5392,MURDOCK AVE & FARMERS BLVD,40.69802105,-73.76229526,12,415.6666666666667
Q7526,25 RD & 21 ST,40.77404986,-73.92448651,41,334.1463414634146
Q7469,31 AVE & 36 ST,40.7624491,-73.91948388,40,417.9
R2871,EDINBORO RD & RIGBY AVE/RVFD,40.57605673,-74.14363673,2,980.0
R0867,CLOVE RD & FOX HUNT CT,40.61802256,-74.10495324,8,336.875
B1559,DURYEA PL & E 22 ST,40.64538323,-73.95670935,36,276.0833333333333
R1187,GOETHALS RD N 450' W OF MCKINLEY ST,40.62960514,-74.18436116,0,0.0
X3975,MARTHA AVE & E 241 ST,40.90192347,-73.86559887,7,421.7142857142857
X2873,GLEASON AVE & THIERIOT AVE,40.83018121,-73.86406033,14,382.64285714285717
Q7185,40 AVE & 22 ST,40.75471891,-73.94025027,34,352.8235294117647
M1427,3 AVE & E 120 ST,40.80050973,-73.93814458,51,322.2352941176471
Q5398,ELMIRA AVE & DUNKIRK ST,40.70126222,-73.77272433,7,403.7142857142857
X3523,VALENTINE AVE & E 201 ST,40.87226938,-73.88561377,72,327.2361111111111
R1039,DOUGLAS RD & RICHMOND RD,40.60742604,-74.09203043,5,278.0
X2202,BROOK AVE & E 145 ST,40.81231098,-73.91647036,49,371.9183673469388
Q8847,BRINKERHOFF AVE & INWOOD ST,40.68772319,-73.79987313,23,344.95652173913044
R2366,AMSTERDAM PL & FREEDOM AVE/OVFD,40.60026992,-74.16426812,4,303.5
Q4499,SANFORD AVE & 158TH ST,40.76095996,-73.80768024,19,256.2105263157895
Q6573,UNION TPK & 153 ST,40.71963748,-73.81055278,5,168.6
Q7954,BRITTON AVE & HAMPTON ST,40.74583541,-73.88028404,36,355.0
Q6800,104 AVE & 227 ST,40.71003259,-73.72867181,0,0.0
R0015,RICHMOND TERR & HAMILTON AVE,40.64549471,-74.07773531,32,340.4375
X3781,BROADWAY & W 246 ST,40.89178698,-73.89708522,14,451.92857142857144
Q4125,MYRTLE AVE & NORMAN ST,40.70051679,-73.89798279,17,268.52941176470586
M1001,Riverside Boulevard and W 61 Street,40.77396871,-73.99214641,10,327.1
Q4433,43 AVE & 159 ST,40.75896768,-73.80700591,10,423.8
M1046,YORK AVE & E 73 ST,40.76753555,-73.95325055,45,338.35555555555555
R4754,AMBOY RD 1200' W OF BEDELL ST,40.5193588,-74.22061037,0,0.0
Q7485,28 AVE & 49 ST,40.76210947,-73.90651032,16,434.875
M1416,AMSTERDAM AVE & W 119 ST,40.80875389,-73.9596483,47,328.51063829787233
R1994,HOME PL & LYON PL,40.61827432,-74.14767505,5,278.2
Q8870,139 ST & 116 AVE,40.67984055,-73.80264292,7,268.7142857142857
Q6847,LINDEN BLVD & 230 ST,40.69238592,-73.73144454,7,476.7142857142857
R0273,WARD AVE & FIEDLER AVE,40.635497,-74.08045517,4,269.25
B0188,MORGAN AVE & FROST ST,40.71945969,-73.93752521,34,352.44117647058823
Q7871,37 AVE & 71 ST,40.74867952,-73.89454041,30,393.4
M0410,SUFFOLK ST & HOUSTON ST,40.7217306,-73.9846778,32,227.1875
B3806,RICHARDS ST & HAMILTON AVE,40.68109427,-74.00593366,10,368.1
X2701,E 169 ST & STEBBINS AVE/POLITE AVE,40.82864583,-73.89639273,37,318.6756756756757
M1465,PARK AVE & E 124 ST,40.80437917,-73.93952373,83,294.2289156626506
R4850,BRIGHTON ST & ACADEMY AVE,40.50803412,-74.24439603,1,461.0
M1484,3 AVE & E 126 ST,40.80437047,-73.93532612,44,260.52272727272725
M0302,W BROADWAY & GRAND ST,40.72238413,-74.00376737,29,342.3448275862069
Q8885,ROCKAWAY BLVD & 135 PL,40.67447093,-73.80268964,35,258.57142857142856
Q7994,41 AVE & WARREN ST,40.74718717,-73.86939187,15,269.0
X2981,E TREMONT AVE & WASHINGTON AVE,40.847028,-73.89806071,39,272.35897435897436
Q3215,65 RD & 110 ST,40.73161623,-73.84632533,6,329.6666666666667
Q3138,QUEENS BLVD & 66 AVE,40.72752249,-73.85604163,21,385.85714285714283
B0867,PATCHEN AVE & CHAUNCEY ST,40.68084753,-73.9256249,66,273.06060606060606
M1558,BROADWAY & W 135 ST,40.82009717,-73.95507675,213,327.17840375586854
B2181,AVENUE M & E 98 ST,40.63767615,-73.892495,21,357.0
M1538,5 AVE & E 132 ST,40.81085656,-73.93901753,101,336.7920792079208
B0654,FRANKLIN AVE & CLIFTON PL,40.68846313,-73.95713187,17,265.47058823529414
B1907,HEGEMAN AVE & GEORGIA AVE,40.65923017,-73.89327894,25,322.16
Q7052,GRAND AVE & 69 LA,40.72677182,-73.89373763,14,247.5
Q0264,JFK - RAMP HANGAR .7 ALITALIA,40.65281207,-73.77240809,0,0.0
B4126,AVENUE N & E 52 ST,40.61907127,-73.92494401,27,278.14814814814815
Q5804,137 AVE & BENNETT ST,40.67544721,-73.75950918,9,337.55555555555554
M0078,CLIFF ST & FULTON ST,40.70840189,-74.00478783,31,347.51612903225805
X4407,EDSON AVE & BURKE AVE,40.87543868,-73.83668067,5,305.8
X3720,FT INDEPENDENCE ST BTW HEATH & BAILEY AVES,40.87885535,-73.89970128,74,301.52702702702703
R3779,HUGUENOT AVE & CASTOR PL,40.54530645,-74.19840857,8,452.0
Q1312,SHORE FRONT PWAY & BEACH 76 ST,40.58669941,-73.80308847,14,341.2857142857143
B1988,JAMAICA AVE & VERMONT ST,40.6789713,-73.89569821,32,252.84375
R1361,WATERS AVE & DEMOREST AVE,40.61730647,-74.1365066,2,334.0
Q5519,91 AVE & 211 PL,40.71946432,-73.7507162,3,393.3333333333333
Q7609,43 ST & 20 RD,40.77392615,-73.90073134,13,380.15384615384613
Q7213,GREENPOINT & REVIEW AVE,40.73454541,-73.9381005,0,0.0
M1743,BROADWAY & W 180 ST,40.84954119,-73.93639683,126,303.1190476190476
X2653,RANDALL AVE & NEWMAN AVE,40.81791669,-73.85622249,5,253.8
Q4750,FRANCIS LEWIS BLVD & 25 AVE,40.77441567,-73.797854,11,314.3636363636364
Q7941,B'WAY & BAXTER AVE,40.74402287,-73.88492289,51,342.80392156862746
R0796,NICHOLAS AVE & CHARLES AVE,40.63518072,-74.14055412,9,268.0
X2252,BROOK AVE & WESTCHESTER AVE,40.81620599,-73.91422759,29,336.9310344827586
R4552,ARTHUR KILL RD & RICHMOND VALLEY RD,40.52127942,-74.23945948,5,273.6
B1263,6 AVE & 5 ST,40.67044864,-73.9819269,16,237.375
B1314,4 AVE & 3 ST,40.67397483,-73.98570017,20,251.75
Q5006,108 AVE & 172 ST,40.69947089,-73.78371034,3,228.0
Q6037,95 AVE & 116 ST,40.69166326,-73.82970189,16,256.875
M0422,2 AVE & E 3 ST,40.72558217,-73.98986956,105,292.65714285714284
M0952,1 AVE & E 62 ST,40.7614874,-73.96060649,41,370.2439024390244
X3605,PAULDING AVE & DUNCAN ST,40.87306745,-73.85843165,21,363.8095238095238
Q0111,JFK - BLDG 77 HALMAR PERS CNTR,40.65156708,-73.76874408,0,0.0
Q2096,133 AVE & 84 ST,40.67402702,-73.85225273,10,333.4
Q8626,LINDEN BLVD & 155 ST,40.68704754,-73.79210699,12,325.75
Q7796,31 AVE & 54 ST,40.75698759,-73.90736565,2,322.5
R4079,ALBEE AVE & NORTH RAILROAD ST,40.53956937,-74.18384186,3,323.3333333333333
R4389,BLOOMINGDALE RD & IDAHO AVE,40.52549474,-74.21560784,1,338.0
B1494,FOOT OF 43 ST,40.65423666,-74.01504522,1,332.0
B2383,AVENUE J & E 83 ST,40.63527562,-73.90923794,25,370.88
Q7540,HOYT AVE S & 29 ST,40.77107888,-73.91870528,24,313.7916666666667
X2661,SEWARD AVE & ZEREGA AVE,40.82194781,-73.84239869,10,465.0
R0056,JERSEY ST OPP CRESCENT AVE,40.64256408,-74.08652381,8,258.5
R1110,LISK AVE & WOLKOFF LA,40.62279965,-74.16526004,7,316.0
Q7146,44 RD & 10 ST,40.74961515,-73.95105448,2,340.0
X2728,INTERVALE AVE & CHISHOLM ST,40.8292114,-73.89426958,13,330.15384615384613
R4878,HYLAN BLVD & FINLAY ST,40.50338945,-74.24882878,13,275.6923076923077
Q5371,119 AVE & 191 ST,40.6892448,-73.75898137,15,302.8666666666667
Q1168,WESTBOURNE AVE & TRIST PL,40.60838967,-73.76719559,4,351.75
R0946,SANDERS ST & MONSEY PL,40.62458746,-74.15168712,12,315.6666666666667
R0404,STAGE LA & STUDIO LA,40.6146286,-74.07938611,5,344.8
Q6016,101 AVE & 108 ST,40.68734233,-73.83548823,14,288.2142857142857
M0212,E BROADWAY & PIKE ST,40.7138306,-73.99294363,31,224.1290322580645
X4125,DEWEY AVE & BALCOM AVE,40.82021188,-73.82536844,80,307.5625
B0084,NASSAU AVE & RUSSELL ST,40.72561589,-73.94449796,23,304.7826086956522
B3262,AVENUE P & E 22 ST,40.61112354,-73.95163235,22,297.0
B3853,7 AVE & 84 ST,40.61999021,-74.02059485,11,300.54545454545456
Q7110,CENTER BLVD & 49 AVE,40.74431631,-73.95845726,36,331.47222222222223
Q2696,ROCHDALE VIL GR 3 130 AVE & BEDELL ST,40.67824298,-73.77128423,58,404.13793103448273
X4169,REVERE AVE & DILL PL,40.82617694,-73.82362642,3,312.6666666666667
R2232,FINLEY AVE & NEW DORP LA,40.56638586,-74.10154962,6,382.6666666666667
R2840,CORBIN AVE & LEVERETT AVE,40.56025732,-74.14622214,3,391.0
B3844,SMITH ST & LUQUER ST,40.6766943,-73.99682795,10,308.1
X4772,UNDERCLIFF AVE & W 176 ST,40.85002198,-73.92125977,37,307.7567567567568
Q2851,BROOKVILLE BLVD & EDGEWOOD AVE,40.65897441,-73.74421632,5,212.0
M0532,HUDSON ST & BANK ST,40.73653323,-74.00585387,22,359.3181818181818
R1732,WOOLLEY & PURDY AVES,40.60980077,-74.14107789,7,307.14285714285717
Q7587,21 AVE & STEINWAY ST,40.77468445,-73.90382428,25,289.8
Q6956,32 AVE & 161 ST,40.76941103,-73.80369442,3,337.6666666666667
Q3174,67 AVE & AUSTIN ST,40.72411874,-73.85561771,41,368.9512195121951
M0683,3 AVE & E 30 ST,40.7432052,-73.979959,60,245.55
B0607,LAFAYETTE AVE & S PORTLAND AVE,40.68719071,-73.97461657,45,313.1777777777778
Q5360,HOLLIS AVE & 198 ST,40.70636747,-73.75976187,13,319.53846153846155
Q7293,QUEENS BLVD & 50 ST,40.74246142,-73.9149736,19,289.2105263157895
B2495,FLATBUSH AVE & FOSTER AVE,40.63842235,-73.95360005,43,196.1860465116279
R0079,FRANKLIN AVE & PARK PL,40.64138009,-74.09162649,5,256.4
Q6298,28 AVE & 216 ST,40.77834081,-73.7711318,6,416.1666666666667
B1299,VANDERBILT ST & 18 ST,40.65322874,-73.97699505,6,189.66666666666666
Q9929,58 AVE & 184 ST,40.74162201,-73.79107961,0,0.0
B0437,JAY ST & NASSAU ST,40.69850361,-73.98696892,7,339.85714285714283
M1377,MADISON AVE & E 115 ST,40.79928686,-73.94535906,248,315.8346774193548
B3765,GREENWOOD AVE & PROSPECT AVE,40.65143306,-73.97581436,21,223.61904761904762
Q6779,80 AVE & 269 ST,40.74663016,-73.70288412,3,263.6666666666667
Q4252,CALDWELL AVE & 72 ST,40.7248199,-73.88897522,7,294.14285714285717
Q3839,E SVC RD CLEARVIEW XWAY & 58 AVE,40.74672914,-73.77212051,0,0.0
Q6487,UNION TURNPIKE & 247 ST,40.74204744,-73.72285626,3,364.0
Q6078,95 AVE & 123 ST,40.69326551,-73.82406399,10,242.2
M1182,BROADWAY & W 88 ST,40.78955536,-73.97520792,47,332.8085106382979
B2657,3 AVE & 61 ST,40.64138406,-74.02072125,14,291.5
Q4046,ONDERDONK AVE & GATES AVE,40.70415635,-73.90750679,15,268.53333333333336
X2734,BOONE AVE & JENNINGS ST,40.83090093,-73.88637623,42,438.73809523809524
Q5358,LINDEN BLVD & 180 ST,40.69224993,-73.7666835,36,300.44444444444446
Q6467,76 AVE & 263 ST,40.74947449,-73.71132912,13,293.38461538461536
R0456,HILLSIDE AVE & VAN DUZER ST,40.61592933,-74.08741339,15,360.46666666666664
